wavelength_in_um,n,k
8.163000000000000256e-01,1.430397395908300062e+00,0.000000000000000000e+00
8.381999999999999451e-01,1.430185696744199930e+00,0.000000000000000000e+00
8.599999999999999867e-01,1.429986868312000059e+00,0.000000000000000000e+00
8.819000000000000172e-01,1.429797787127099928e+00,0.000000000000000000e+00
9.038000000000000478e-01,1.429618246046999941e+00,0.000000000000000000e+00
9.256999999999999673e-01,1.429447235953700046e+00,0.000000000000000000e+00
9.475999999999999979e-01,1.429283865031599987e+00,0.000000000000000000e+00
9.694000000000000394e-01,1.429128042972600099e+00,0.000000000000000000e+00
9.912999999999999590e-01,1.428977639893699969e+00,0.000000000000000000e+00
1.012999999999999901e+00,1.428834058644399940e+00,0.000000000000000000e+00
1.034999999999999920e+00,1.428693467751100066e+00,0.000000000000000000e+00
1.056999999999999940e+00,1.428557379519000081e+00,0.000000000000000000e+00
1.078999999999999959e+00,1.428425336667100032e+00,0.000000000000000000e+00
1.100999999999999979e+00,1.428296927712900066e+00,0.000000000000000000e+00
1.122999999999999998e+00,1.428171781560900078e+00,0.000000000000000000e+00
1.143999999999999906e+00,1.428055059116899894e+00,0.000000000000000000e+00
1.165999999999999925e+00,1.427935350987900032e+00,0.000000000000000000e+00
1.187999999999999945e+00,1.427818002898699978e+00,0.000000000000000000e+00
1.209999999999999964e+00,1.427702763212600034e+00,0.000000000000000000e+00
1.231999999999999984e+00,1.427589402764400051e+00,0.000000000000000000e+00
1.254000000000000004e+00,1.427477712488099959e+00,0.000000000000000000e+00
1.276000000000000023e+00,1.427367501331000099e+00,0.000000000000000000e+00
1.298000000000000043e+00,1.427258594416999982e+00,0.000000000000000000e+00
1.320000000000000062e+00,1.427150831424800037e+00,0.000000000000000000e+00
1.340999999999999970e+00,1.427048898496199980e+00,0.000000000000000000e+00
1.362999999999999989e+00,1.426942957217899988e+00,0.000000000000000000e+00
1.385000000000000009e+00,1.426837758115099941e+00,0.000000000000000000e+00
1.407000000000000028e+00,1.426733185838900075e+00,0.000000000000000000e+00
1.429000000000000048e+00,1.426629133891299972e+00,0.000000000000000000e+00
1.451000000000000068e+00,1.426525503818200091e+00,0.000000000000000000e+00
1.473000000000000087e+00,1.426422204487900025e+00,0.000000000000000000e+00
1.495000000000000107e+00,1.426319151443099953e+00,0.000000000000000000e+00
1.516000000000000014e+00,1.426220940321599961e+00,0.000000000000000000e+00
1.538000000000000034e+00,1.426118147506699962e+00,0.000000000000000000e+00
1.560000000000000053e+00,1.426015385094800081e+00,0.000000000000000000e+00
1.582000000000000073e+00,1.425912589858199908e+00,0.000000000000000000e+00
1.604000000000000092e+00,1.425809702873299889e+00,0.000000000000000000e+00
1.625999999999999890e+00,1.425706669170899943e+00,0.000000000000000000e+00
1.647999999999999909e+00,1.425603437418899944e+00,0.000000000000000000e+00
1.669999999999999929e+00,1.425499959634600078e+00,0.000000000000000000e+00
1.691000000000000059e+00,1.425400914598500046e+00,0.000000000000000000e+00
1.713000000000000078e+00,1.425296828923499959e+00,0.000000000000000000e+00
1.735000000000000098e+00,1.425192372599999979e+00,0.000000000000000000e+00
1.756999999999999895e+00,1.425087508543100068e+00,0.000000000000000000e+00
1.778999999999999915e+00,1.424982201929400061e+00,0.000000000000000000e+00
1.800999999999999934e+00,1.424876420030799951e+00,0.000000000000000000e+00
1.822999999999999954e+00,1.424770132063200023e+00,0.000000000000000000e+00
1.844999999999999973e+00,1.424663309046299897e+00,0.000000000000000000e+00
1.866999999999999993e+00,1.424555923676400049e+00,0.000000000000000000e+00
1.887999999999999901e+00,1.424452871200299953e+00,0.000000000000000000e+00
1.909999999999999920e+00,1.424344313684200003e+00,0.000000000000000000e+00
1.931999999999999940e+00,1.424235121848899999e+00,0.000000000000000000e+00
1.953999999999999959e+00,1.424125273956899917e+00,0.000000000000000000e+00
1.975999999999999979e+00,1.424014749449999950e+00,0.000000000000000000e+00
1.997999999999999998e+00,1.423903528871300006e+00,0.000000000000000000e+00
2.020000000000000018e+00,1.423791593792899990e+00,0.000000000000000000e+00
2.041999999999999815e+00,1.423678926748999984e+00,0.000000000000000000e+00
2.063000000000000167e+00,1.423570682891599937e+00,0.000000000000000000e+00
2.084999999999999964e+00,1.423456538132400029e+00,0.000000000000000000e+00
2.107000000000000206e+00,1.423341614850299974e+00,0.000000000000000000e+00
2.129000000000000004e+00,1.423225898821600000e+00,0.000000000000000000e+00
2.150999999999999801e+00,1.423109376519400060e+00,0.000000000000000000e+00
2.173000000000000043e+00,1.422992035071700023e+00,0.000000000000000000e+00
2.194999999999999840e+00,1.422873862221099905e+00,0.000000000000000000e+00
2.217000000000000082e+00,1.422754846288400099e+00,0.000000000000000000e+00
2.237999999999999989e+00,1.422640443464900040e+00,0.000000000000000000e+00
2.259999999999999787e+00,1.422519748007800011e+00,0.000000000000000000e+00
2.282000000000000028e+00,1.422398178018100090e+00,0.000000000000000000e+00
2.303999999999999826e+00,1.422275723787900015e+00,0.000000000000000000e+00
2.326000000000000068e+00,1.422152376038299915e+00,0.000000000000000000e+00
