wavelength_in_um,n,k
5.122446999999999973e-01,2.988734200000000119e+00,4.098946199999999873e-01
5.138417400000000468e-01,2.987933899999999809e+00,4.078852800000000167e-01
5.154388399999999537e-01,2.987151900000000193e+00,4.058729699999999996e-01
5.170358999999999927e-01,2.986387000000000125e+00,4.038580700000000134e-01
5.186329299999999920e-01,2.985637999999999792e+00,4.018411000000000066e-01
5.202298600000000439e-01,2.984903800000000107e+00,3.998225000000000251e-01
5.218268400000000140e-01,2.984183499999999878e+00,3.978026199999999957e-01
5.234237999999999946e-01,2.983476000000000017e+00,3.957818699999999801e-01
5.250207999999999542e-01,2.982780200000000104e+00,3.937607699999999822e-01
5.266177399999999453e-01,2.982095199999999835e+00,3.917397300000000082e-01
5.282145999999999786e-01,2.981420299999999912e+00,3.897192800000000013e-01
5.298114999999999908e-01,2.980754600000000032e+00,3.876997200000000254e-01
5.314082999999999446e-01,2.980097000000000218e+00,3.856817200000000057e-01
5.330051999999999568e-01,2.979447099999999793e+00,3.836656199999999850e-01
5.346020000000000216e-01,2.978803899999999949e+00,3.816519400000000228e-01
5.361988500000000046e-01,2.978166799999999892e+00,3.796411499999999828e-01
5.377955300000000216e-01,2.977535200000000160e+00,3.776339000000000223e-01
5.393923299999999754e-01,2.976908700000000074e+00,3.756304999999999783e-01
5.409891000000000005e-01,2.976286200000000104e+00,3.736316000000000082e-01
5.425857499999999778e-01,2.975667500000000132e+00,3.716377599999999837e-01
5.441824299999999948e-01,2.975051999999999808e+00,3.696494399999999958e-01
5.457790500000000433e-01,2.974439400000000067e+00,3.676672599999999957e-01
5.473757000000000206e-01,2.973828999999999834e+00,3.656917199999999979e-01
5.489722999999999686e-01,2.973220799999999997e+00,3.637233699999999903e-01
5.505689000000000277e-01,2.972614300000000043e+00,3.617628800000000089e-01
5.521654000000000284e-01,2.972009200000000018e+00,3.598107700000000020e-01
5.537619000000000291e-01,2.971405299999999805e+00,3.578676299999999921e-01
5.553584599999999982e-01,2.970802299999999896e+00,3.559339599999999937e-01
5.569549000000000305e-01,2.970200300000000126e+00,3.540104600000000268e-01
5.585513300000000125e-01,2.969599000000000100e+00,3.520976000000000106e-01
5.601477700000000448e-01,2.968998200000000143e+00,3.501959700000000231e-01
5.617441399999999474e-01,2.968398000000000092e+00,3.483061800000000208e-01
5.633404499999999926e-01,2.967798699999999901e+00,3.464287500000000075e-01
5.649368000000000167e-01,2.967200300000000013e+00,3.445642300000000269e-01
5.665331000000000117e-01,2.966602599999999867e+00,3.427131800000000061e-01
5.681293299999999880e-01,2.966006000000000142e+00,3.408760699999999755e-01
5.697256000000000542e-01,2.965410700000000066e+00,3.390534199999999942e-01
5.713217999999999908e-01,2.964816799999999919e+00,3.372456999999999816e-01
5.729179699999999986e-01,2.964224800000000215e+00,3.354533599999999782e-01
5.745141000000000275e-01,2.963635200000000136e+00,3.336768199999999851e-01
5.761102000000000167e-01,2.963048000000000126e+00,3.319165399999999821e-01
5.777062400000000375e-01,2.962463899999999928e+00,3.301728700000000072e-01
5.793023000000000478e-01,2.961882999999999821e+00,3.284461000000000186e-01
5.808982999999999786e-01,2.961305999999999994e+00,3.267364999999999853e-01
5.824942600000000414e-01,2.960733700000000024e+00,3.250445399999999929e-01
5.840902000000000038e-01,2.960166200000000192e+00,3.233702500000000257e-01
5.856861599999999557e-01,2.959604300000000077e+00,3.217139199999999866e-01
5.872820399999999497e-01,2.959048500000000193e+00,3.200756299999999999e-01
5.888778000000000068e-01,2.958499400000000001e+00,3.184555800000000159e-01
5.904736299999999716e-01,2.957958000000000087e+00,3.168537300000000001e-01
5.920694600000000474e-01,2.957424399999999842e+00,3.152701299999999818e-01
5.936651600000000251e-01,2.956900000000000084e+00,3.137047600000000269e-01
5.952608600000000028e-01,2.956384700000000088e+00,3.121574799999999872e-01
5.968565000000000120e-01,2.955879700000000110e+00,3.106282000000000210e-01
5.984521499999999605e-01,2.955385399999999940e+00,3.091167000000000220e-01
6.000476999999999617e-01,2.954903100000000116e+00,3.076227999999999740e-01
6.016432499999999628e-01,2.954432699999999912e+00,3.061461200000000216e-01
6.032387999999999639e-01,2.953975699999999982e+00,3.046864000000000239e-01
6.048341999999999885e-01,2.953532200000000163e+00,3.032431999999999905e-01
6.064296000000000131e-01,2.953103000000000034e+00,3.018160799999999866e-01
6.080250000000000377e-01,2.952688999999999897e+00,3.004045200000000082e-01
6.096203999999999512e-01,2.952290500000000151e+00,2.990079999999999960e-01
6.112157000000000284e-01,2.951908299999999929e+00,2.976260199999999911e-01
6.128109999999999946e-01,2.951543299999999981e+00,2.962578200000000050e-01
6.144062000000000134e-01,2.951195499999999861e+00,2.949028000000000205e-01
6.160014000000000323e-01,2.950865999999999989e+00,2.935601999999999934e-01
6.175965599999999611e-01,2.950554799999999922e+00,2.922293200000000146e-01
6.191916499999999823e-01,2.950262500000000010e+00,2.909092600000000028e-01
6.207867400000000035e-01,2.949990000000000112e+00,2.895993000000000039e-01
6.223817000000000377e-01,2.949736999999999831e+00,2.882985000000000131e-01
6.239767000000000507e-01,2.949504399999999915e+00,2.870059999999999834e-01
6.255716599999999739e-01,2.949292199999999919e+00,2.857208800000000104e-01
6.271665600000000396e-01,2.949100500000000125e+00,2.844421300000000152e-01
6.287613499999999966e-01,2.948929999999999829e+00,2.831689000000000012e-01
6.303562000000000332e-01,2.948780499999999805e+00,2.819000999999999868e-01
6.319508999999999821e-01,2.948652300000000004e+00,2.806348200000000070e-01
6.335456499999999602e-01,2.948545499999999819e+00,2.793719800000000197e-01
6.351402999999999910e-01,2.948459600000000069e+00,2.781105600000000067e-01
6.367348999999999926e-01,2.948395300000000052e+00,2.768495999999999735e-01
6.383294699999999544e-01,2.948351900000000025e+00,2.755879800000000102e-01
6.399240000000000483e-01,2.948329399999999989e+00,2.743247400000000114e-01
6.415184999999999915e-01,2.948328000000000060e+00,2.730588299999999746e-01
6.431128999999999873e-01,2.948346900000000215e+00,2.717892800000000220e-01
6.447073399999999621e-01,2.948386199999999846e+00,2.705150199999999949e-01
6.463016400000000106e-01,2.948445299999999936e+00,2.692351000000000050e-01
6.478959399999999480e-01,2.948523799999999806e+00,2.679485400000000128e-01
6.494902000000000175e-01,2.948621499999999784e+00,2.666544000000000136e-01
6.510843499999999784e-01,2.948737599999999848e+00,2.653517000000000237e-01
6.526785000000000503e-01,2.948871899999999879e+00,2.640395999999999854e-01
6.542725999999999820e-01,2.949023200000000067e+00,2.627171600000000051e-01
6.558666399999999452e-01,2.949191799999999919e+00,2.613835600000000148e-01
6.574606299999999903e-01,2.949376299999999951e+00,2.600379999999999914e-01
6.590545700000000062e-01,2.949576400000000209e+00,2.586796299999999937e-01
6.606484999999999719e-01,2.949791199999999947e+00,2.573077400000000070e-01
6.622422999999999504e-01,2.950019800000000192e+00,2.559216599999999953e-01
6.638360599999999501e-01,2.950261799999999823e+00,2.545206199999999752e-01
6.654297999999999602e-01,2.950515999999999917e+00,2.531039999999999957e-01
6.670234999999999914e-01,2.950781800000000121e+00,2.516712799999999972e-01
6.686170700000000355e-01,2.951058399999999970e+00,2.502218800000000076e-01
6.702107000000000481e-01,2.951344499999999815e+00,2.487551899999999871e-01
6.718041999999999625e-01,2.951639699999999866e+00,2.472708499999999865e-01
6.733976400000000195e-01,2.951942700000000031e+00,2.457684099999999927e-01
6.749910999999999550e-01,2.952252600000000005e+00,2.442474799999999890e-01
6.765843999999999747e-01,2.952568799999999882e+00,2.427076999999999984e-01
6.781777300000000341e-01,2.952890200000000132e+00,2.411487999999999965e-01
6.797709400000000457e-01,2.953215600000000052e+00,2.395705700000000105e-01
6.813641400000000070e-01,2.953544400000000181e+00,2.379727700000000001e-01
6.829572999999999894e-01,2.953875299999999982e+00,2.363551600000000086e-01
6.845503499999999741e-01,2.954207699999999992e+00,2.347177400000000080e-01
6.861433999999999589e-01,2.954540499999999792e+00,2.330603699999999889e-01
6.877362700000000384e-01,2.954872599999999849e+00,2.313831000000000082e-01
6.893291999999999753e-01,2.955203299999999977e+00,2.296857800000000061e-01
6.909220000000000361e-01,2.955531600000000036e+00,2.279685999999999935e-01
6.925147999999999859e-01,2.955856799999999840e+00,2.262315799999999877e-01
6.941075399999999673e-01,2.956177499999999903e+00,2.244748299999999863e-01
6.957001999999999908e-01,2.956493099999999874e+00,2.226985099999999884e-01
6.972928000000000459e-01,2.956802999999999848e+00,2.209028600000000064e-01
6.988853999999999900e-01,2.957106000000000012e+00,2.190880000000000050e-01
7.004778400000000183e-01,2.957401500000000016e+00,2.172543100000000060e-01
7.020701999999999776e-01,2.957688600000000001e+00,2.154020500000000116e-01
7.036626000000000269e-01,2.957966299999999826e+00,2.135314500000000115e-01
7.052549000000000179e-01,2.958234299999999983e+00,2.116429499999999964e-01
7.068470999999999504e-01,2.958491599999999888e+00,2.097368699999999919e-01
7.084393300000000337e-01,2.958737399999999962e+00,2.078135999999999872e-01
7.100313999999999792e-01,2.958971299999999971e+00,2.058736200000000072e-01
7.116234000000000171e-01,2.959192499999999892e+00,2.039173099999999905e-01
7.132154499999999731e-01,2.959400399999999820e+00,2.019451100000000110e-01
7.148073000000000343e-01,2.959594200000000175e+00,1.999575799999999959e-01
7.163992300000000535e-01,2.959773999999999905e+00,1.979550700000000107e-01
7.179909700000000061e-01,2.959938499999999806e+00,1.959383000000000097e-01
7.195827000000000195e-01,2.960087500000000205e+00,1.939075700000000013e-01
7.211743999999999932e-01,2.960220599999999980e+00,1.918635700000000111e-01
7.227660000000000196e-01,2.960337399999999786e+00,1.898067599999999910e-01
7.243574999999999875e-01,2.960437300000000160e+00,1.877377500000000088e-01
7.259489000000000081e-01,2.960519999999999818e+00,1.856570499999999901e-01
7.275403400000000076e-01,2.960585000000000022e+00,1.835652100000000064e-01
7.291316500000000200e-01,2.960632299999999884e+00,1.814629000000000103e-01
7.307228999999999530e-01,2.960661400000000221e+00,1.793505800000000094e-01
7.323140999999999678e-01,2.960672100000000029e+00,1.772288700000000106e-01
7.339052000000000353e-01,2.960664299999999916e+00,1.750983700000000032e-01
7.354962999999999917e-01,2.960637300000000138e+00,1.729596399999999978e-01
7.370873000000000008e-01,2.960591599999999879e+00,1.708132800000000118e-01
7.386781599999999726e-01,2.960526499999999839e+00,1.686597999999999986e-01
7.402689999999999548e-01,2.960442299999999971e+00,1.664998699999999943e-01
7.418597399999999897e-01,2.960338800000000159e+00,1.643339500000000064e-01
7.434505000000000141e-01,2.960215799999999842e+00,1.621626300000000021e-01
7.450411399999999906e-01,2.960073500000000024e+00,1.599865099999999984e-01
7.466317000000000093e-01,2.959911799999999982e+00,1.578060699999999927e-01
7.482221700000000197e-01,2.959730899999999831e+00,1.556219299999999917e-01
7.498126000000000513e-01,2.959530599999999900e+00,1.534345400000000081e-01
7.514029500000000139e-01,2.959311200000000142e+00,1.512444900000000092e-01
7.529932000000000292e-01,2.959072799999999948e+00,1.490522300000000078e-01
7.545834000000000152e-01,2.958815799999999996e+00,1.468582999999999972e-01
7.561735000000000539e-01,2.958540199999999842e+00,1.446631700000000076e-01
7.577635499999999524e-01,2.958246500000000001e+00,1.424673499999999926e-01
7.593535999999999619e-01,2.957934600000000191e+00,1.402712299999999968e-01
7.609434999999999949e-01,2.957605099999999876e+00,1.380753700000000028e-01
7.625332599999999905e-01,2.957258700000000129e+00,1.358801599999999998e-01
7.641229999999999967e-01,2.956895400000000063e+00,1.336859599999999926e-01
7.657127000000000239e-01,2.956516300000000097e+00,1.314932000000000045e-01
7.673022999999999927e-01,2.956121399999999788e+00,1.293023100000000036e-01
7.688918000000000141e-01,2.955712000000000117e+00,1.271136300000000052e-01
7.704812599999999456e-01,2.955289000000000055e+00,1.249274300000000060e-01
7.720706000000000513e-01,2.954852799999999835e+00,1.227440399999999987e-01
7.736598999999999560e-01,2.954405299999999901e+00,1.205635899999999983e-01
7.752491500000000535e-01,2.953947499999999948e+00,1.183862239999999982e-01
7.768382600000000027e-01,2.953481000000000023e+00,1.162118300000000021e-01
7.784273000000000442e-01,2.953008000000000077e+00,1.140402799999999939e-01
7.800162999999999958e-01,2.952530100000000157e+00,1.118707949999999951e-01
7.816051600000000210e-01,2.952050700000000028e+00,1.097026100000000060e-01
7.831939999999999458e-01,2.951571700000000131e+00,1.075340959999999957e-01
7.847828000000000026e-01,2.951096499999999789e+00,1.053630400000000050e-01
7.863714000000000537e-01,2.950628500000000098e+00,1.031864900000000057e-01
7.879599600000000148e-01,2.950170500000000029e+00,1.010001600000000055e-01
7.895484600000000075e-01,2.949725899999999790e+00,9.879865999999999648e-02
7.911368399999999523e-01,2.949297000000000057e+00,9.657535999999999898e-02
7.927252000000000187e-01,2.948885399999999990e+00,9.432187999999999684e-02
7.943135000000000057e-01,2.948491000000000195e+00,9.202855000000000063e-02
7.959015999999999869e-01,2.948112500000000136e+00,8.968457000000000512e-02
7.974896999999999680e-01,2.947745299999999791e+00,8.727786999999999351e-02
7.990777000000000019e-01,2.947382499999999794e+00,8.479612999999999734e-02
8.006656500000000065e-01,2.947013899999999964e+00,8.222709599999999952e-02
8.022534000000000054e-01,2.946625500000000120e+00,7.955976600000000398e-02
8.038412000000000335e-01,2.946200000000000152e+00,7.678480999999999501e-02
8.054288299999999845e-01,2.945716599999999907e+00,7.389603599999999828e-02
8.070163999999999671e-01,2.945152499999999840e+00,7.089138999999999857e-02
8.086039000000000421e-01,2.944481999999999822e+00,6.777323999999999848e-02
8.101912999999999476e-01,2.943680000000000074e+00,6.454965000000000008e-02
8.117786000000000168e-01,2.942721399999999932e+00,6.123430700000000171e-02
8.133658400000000066e-01,2.941582700000000106e+00,5.784647999999999873e-02
8.149530000000000385e-01,2.940244999999999997e+00,5.441096399999999916e-02
8.165400400000000225e-01,2.938693300000000175e+00,5.095654399999999945e-02
8.181270000000000486e-01,2.936919000000000057e+00,4.751555200000000256e-02
8.197138699999999556e-01,2.934919400000000067e+00,4.412202999999999958e-02
8.213006600000000157e-01,2.932699200000000062e+00,4.081014499999999906e-02
8.228874000000000466e-01,2.930269500000000082e+00,3.761292599999999792e-02
8.244740000000000402e-01,2.927647799999999911e+00,3.456041199999999869e-02
8.260605500000000045e-01,2.924856999999999818e+00,3.167846800000000129e-02
8.276470000000000216e-01,2.921923599999999954e+00,2.898778600000000150e-02
8.292332999999999510e-01,2.918877399999999955e+00,2.650322999999999915e-02
8.308195000000000441e-01,2.915748999999999924e+00,2.423356299999999963e-02
8.324056399999999467e-01,2.912569799999999987e+00,2.218154599999999990e-02
8.339917999999999498e-01,2.909368800000000199e+00,2.034425499999999859e-02
8.355777599999999472e-01,2.906174000000000035e+00,1.871421599999999880e-02
8.371636000000000077e-01,2.903008499999999881e+00,1.727959100000000039e-02
8.387493999999999783e-01,2.899893000000000054e+00,1.602556700000000098e-02
8.403351000000000015e-01,2.896844100000000033e+00,1.493552000000000074e-02
8.419206999999999663e-01,2.893873699999999882e+00,1.399144800000000008e-02
8.435061999999999838e-01,2.890990500000000019e+00,1.317532700000000057e-02
8.450916000000000539e-01,2.888200299999999832e+00,1.246957199999999995e-02
8.466769400000000445e-01,2.885504500000000139e+00,1.185749200000000073e-02
8.482621999999999662e-01,2.882903300000000169e+00,1.132394100000000056e-02
8.498472999999999722e-01,2.880394700000000086e+00,1.085539400000000085e-02
8.514323000000000308e-01,2.877975000000000172e+00,1.043999399999999932e-02
8.530172999999999783e-01,2.875639699999999799e+00,1.006771100000000002e-02
8.546021999999999785e-01,2.873383800000000043e+00,9.730143499999999862e-03
8.561868000000000256e-01,2.871202199999999927e+00,9.420424000000000159e-03
8.577715000000000201e-01,2.869089400000000012e+00,9.132970000000000671e-03
8.593560999999999561e-01,2.867040199999999928e+00,8.863414999999999488e-03
8.609405500000000266e-01,2.865049799999999980e+00,8.608337000000000627e-03
8.625249000000000388e-01,2.863113900000000100e+00,8.365111999999999201e-03
8.641090999999999633e-01,2.861228000000000105e+00,8.131763999999999659e-03
8.656932400000000305e-01,2.859388599999999947e+00,7.906777000000000249e-03
8.672773400000000077e-01,2.857592299999999863e+00,7.689059199999999893e-03
8.688612999999999476e-01,2.855836200000000158e+00,7.477801800000000339e-03
8.704450999999999716e-01,2.854117599999999921e+00,7.272421400000000404e-03
8.720289300000000354e-01,2.852434199999999809e+00,7.072457600000000080e-03
8.736125999999999614e-01,2.850783600000000195e+00,6.877600999999999680e-03
8.751961000000000324e-01,2.849164500000000100e+00,6.687621999999999838e-03
8.767795999999999923e-01,2.847574999999999967e+00,6.502313499999999753e-03
8.783628999999999465e-01,2.846013500000000196e+00,6.321551299999999575e-03
8.799461699999999720e-01,2.844478599999999968e+00,6.145193699999999988e-03
8.815292999999999601e-01,2.842969399999999869e+00,5.973158999999999587e-03
8.831122999999999612e-01,2.841484799999999922e+00,5.805344300000000145e-03
8.846952999999999623e-01,2.840023500000000034e+00,5.641656499999999838e-03
8.862781400000000476e-01,2.838585000000000136e+00,5.482034799999999618e-03
8.878608399999999845e-01,2.837168000000000134e+00,5.326392999999999579e-03
8.894435000000000535e-01,2.835771999999999959e+00,5.174655499999999964e-03
8.910259999999999847e-01,2.834396100000000196e+00,5.026748400000000290e-03
8.926083999999999685e-01,2.833040000000000003e+00,4.882598999999999620e-03
8.941907300000000447e-01,2.831702700000000128e+00,4.742134400000000416e-03
8.957729500000000122e-01,2.830383799999999894e+00,4.605281999999999605e-03
8.973550999999999611e-01,2.829082699999999839e+00,4.471970700000000264e-03
8.989369999999999861e-01,2.827799000000000174e+00,4.342136400000000049e-03
9.005189000000000110e-01,2.826532100000000103e+00,4.215692000000000050e-03
9.021006999999999776e-01,2.825281599999999838e+00,4.092583999999999805e-03
9.036823000000000494e-01,2.824047000000000196e+00,3.972732999999999993e-03
9.052639999999999576e-01,2.822827999999999893e+00,3.856063099999999886e-03
9.068454000000000237e-01,2.821624299999999863e+00,3.742520200000000116e-03
9.084267599999999998e-01,2.820434999999999803e+00,3.632028600000000024e-03
9.100079300000000204e-01,2.819260599999999783e+00,3.524527999999999862e-03
9.115890500000000118e-01,2.818099999999999827e+00,3.419937599999999835e-03
9.131700999999999846e-01,2.816953199999999935e+00,3.318199200000000043e-03
9.147509999999999808e-01,2.815819999999999990e+00,3.219253200000000113e-03
9.163316999999999712e-01,2.814700000000000202e+00,3.123029399999999959e-03
9.179125000000000201e-01,2.813592700000000058e+00,3.029458699999999869e-03
