wavelength_in_um,n,k
9.759999999999999787e+00,1.479999999999999982e+00,1.307139999999999747e+00
9.890000000000000568e+00,1.683999999999999941e+00,1.340090909090909221e+00
1.001999999999999957e+01,1.905999999999999917e+00,1.344999999999999973e+00
1.010999999999999943e+01,2.089999999999999858e+00,1.332272727272727275e+00
1.016999999999999993e+01,2.251999999999999780e+00,1.317666666666666764e+00
1.025000000000000000e+01,2.431000000000000050e+00,1.284571428571428697e+00
1.028999999999999915e+01,2.548000000000000043e+00,1.254857142857143781e+00
1.035999999999999943e+01,2.641000000000000014e+00,1.160833333333333384e+00
1.047000000000000064e+01,2.742999999999999883e+00,9.709999999999986420e-01
1.056000000000000050e+01,2.806999999999999940e+00,8.149999999999988365e-01
1.068999999999999950e+01,2.846999999999999975e+00,6.540000000000005809e-01
1.078999999999999915e+01,2.851999999999999869e+00,5.572307692307700844e-01
1.089000000000000057e+01,2.850999999999999979e+00,4.805384615384616365e-01
1.102999999999999936e+01,2.826000000000000068e+00,3.823333333333335249e-01
1.113000000000000078e+01,2.794000000000000039e+00,3.389999999999996905e-01
1.125000000000000000e+01,2.749000000000000110e+00,2.969545454545455820e-01
1.135999999999999943e+01,2.690999999999999837e+00,2.614545454545458836e-01
1.146000000000000085e+01,2.616000000000000103e+00,2.381999999999999118e-01
1.157000000000000028e+01,2.528999999999999915e+00,2.150999999999999579e-01
1.165000000000000036e+01,2.446000000000000174e+00,1.994117647058822884e-01
1.171000000000000085e+01,2.374000000000000110e+00,1.877647058823527781e-01
1.175999999999999979e+01,2.310999999999999943e+00,1.792352941176470760e-01
1.183999999999999986e+01,2.250999999999999890e+00,1.731176470588235428e-01
1.191999999999999993e+01,2.201000000000000068e+00,1.670000000000000095e-01
1.202999999999999936e+01,2.145999999999999908e+00,1.639444444444444760e-01
1.211999999999999922e+01,2.116000000000000103e+00,1.623636363636363489e-01
1.228999999999999915e+01,2.088999999999999968e+00,1.654545454545454375e-01
1.244999999999999929e+01,2.068000000000000060e+00,1.721904761904761716e-01
1.260999999999999943e+01,2.057999999999999829e+00,1.798095238095237802e-01
1.282000000000000028e+01,2.048000000000000043e+00,1.901739130434782488e-01
1.302999999999999936e+01,2.044999999999999929e+00,2.013599999999999279e-01
1.321000000000000085e+01,2.036999999999999922e+00,2.114400000000000168e-01
1.339000000000000057e+01,2.027000000000000135e+00,2.275833333333333319e-01
1.359999999999999964e+01,2.024000000000000021e+00,2.456666666666666443e-01
1.375999999999999979e+01,2.016000000000000014e+00,2.618000000000000327e-01
1.400000000000000000e+01,2.004999999999999893e+00,2.929999999999999827e-01
