wavelength_in_um,n,k
4.085069999999999674e-02,5.532470000000000443e-01,2.814280000000000115e-01
4.121029999999999832e-02,5.435339999999999616e-01,3.155359999999999832e-01
4.157299999999999884e-02,5.357020000000000115e-01,3.517589999999999884e-01
4.193890000000000118e-02,5.300179999999999891e-01,3.904869999999999730e-01
4.230799999999999839e-02,5.270470000000000432e-01,4.323930000000000273e-01
4.268040000000000028e-02,5.282769999999999966e-01,4.786290000000000266e-01
4.305599999999999705e-02,5.355469999999999953e-01,5.279199999999999449e-01
4.343489999999999851e-02,5.497600000000000264e-01,5.780870000000000175e-01
4.381720000000000059e-02,5.711279999999999690e-01,6.276289999999999925e-01
4.420290000000000330e-02,5.997419999999999973e-01,6.752329999999999721e-01
4.459189999999999682e-02,6.356370000000000076e-01,7.194420000000000259e-01
4.498440000000000077e-02,6.785560000000000480e-01,7.582550000000000123e-01
4.538029999999999842e-02,7.273610000000000353e-01,7.890540000000000331e-01
4.577969999999999956e-02,7.800049999999999484e-01,8.102449999999999930e-01
4.618259999999999726e-02,8.346599999999999575e-01,8.219239999999999879e-01
4.658910000000000134e-02,8.897180000000000089e-01,8.230769999999999476e-01
4.699910000000000199e-02,9.427349999999999897e-01,8.123190000000000133e-01
4.741279999999999800e-02,9.895979999999999777e-01,7.883639999999999537e-01
4.783010000000000039e-02,1.025357000000000074e+00,7.541710000000000358e-01
4.825109999999999816e-02,1.048070999999999975e+00,7.183089999999999753e-01
4.867570000000000230e-02,1.059558999999999918e+00,6.863280000000000491e-01
4.910409999999999775e-02,1.062678000000000011e+00,6.609639999999999960e-01
4.953629999999999839e-02,1.060362000000000027e+00,6.438549999999999551e-01
4.997229999999999728e-02,1.055692000000000075e+00,6.359409999999999785e-01
5.041210000000000135e-02,1.052472999999999992e+00,6.378629999999999578e-01
5.085579999999999962e-02,1.054389999999999938e+00,6.464929999999999843e-01
5.130339999999999900e-02,1.062165999999999944e+00,6.555130000000000123e-01
5.175489999999999952e-02,1.074073000000000055e+00,6.624759999999999538e-01
5.221049999999999996e-02,1.088472000000000106e+00,6.668960000000000443e-01
5.267000000000000154e-02,1.103992000000000084e+00,6.683860000000000356e-01
5.313350000000000017e-02,1.119210999999999956e+00,6.672519999999999563e-01
5.360120000000000162e-02,1.133685000000000054e+00,6.657600000000000184e-01
5.407290000000000013e-02,1.147988999999999926e+00,6.645090000000000163e-01
5.454889999999999739e-02,1.162681999999999993e+00,6.635870000000000379e-01
5.502900000000000152e-02,1.178304999999999936e+00,6.629869999999999930e-01
5.551330000000000153e-02,1.195578000000000030e+00,6.626520000000000188e-01
5.600190000000000029e-02,1.215535000000000032e+00,6.620030000000000081e-01
5.649479999999999780e-02,1.238361999999999963e+00,6.580700000000000438e-01
5.699200000000000099e-02,1.262677000000000049e+00,6.487880000000000313e-01
5.749359999999999887e-02,1.286729999999999929e+00,6.338970000000000438e-01
5.799959999999999838e-02,1.308931000000000067e+00,6.133269999999999555e-01
5.851010000000000238e-02,1.327541000000000082e+00,5.873009999999999620e-01
5.902500000000000108e-02,1.340532000000000057e+00,5.567149999999999599e-01
5.954450000000000021e-02,1.346662000000000026e+00,5.250780000000000447e-01
6.006859999999999977e-02,1.346970999999999918e+00,4.965229999999999921e-01
6.059729999999999978e-02,1.343580999999999914e+00,4.717379999999999907e-01
6.113060000000000022e-02,1.338063999999999920e+00,4.505029999999999868e-01
6.166869999999999991e-02,1.331614999999999993e+00,4.325220000000000176e-01
6.221140000000000003e-02,1.325353999999999921e+00,4.173620000000000108e-01
6.275899999999999535e-02,1.320570000000000022e+00,4.042560000000000042e-01
6.331130000000000091e-02,1.317706999999999962e+00,3.900390000000000246e-01
6.386849999999999472e-02,1.315142000000000033e+00,3.715870000000000006e-01
6.443069999999999353e-02,1.310446000000000000e+00,3.489030000000000187e-01
6.499770000000000547e-02,1.301708000000000087e+00,3.227820000000000134e-01
6.556979999999999753e-02,1.287231999999999932e+00,2.941010000000000013e-01
6.614689999999999459e-02,1.265068000000000081e+00,2.640850000000000142e-01
6.672909999999999953e-02,1.232628000000000057e+00,2.352210000000000134e-01
6.731639999999999846e-02,1.191356999999999999e+00,2.186289999999999900e-01
6.790889999999999427e-02,1.147218999999999989e+00,2.166839999999999877e-01
6.850649999999999795e-02,1.105048999999999948e+00,2.274130000000000040e-01
6.910950000000000426e-02,1.068319999999999936e+00,2.490930000000000089e-01
6.971769999999999357e-02,1.040515999999999996e+00,2.796290000000000164e-01
7.033129999999999937e-02,1.024794999999999900e+00,3.139669999999999961e-01
7.095039999999999680e-02,1.019233999999999973e+00,3.401739999999999764e-01
7.157479999999999398e-02,1.017921999999999993e+00,3.565579999999999861e-01
7.220479999999999954e-02,1.016223000000000098e+00,3.640539999999999887e-01
7.284029999999999672e-02,1.009457000000000049e+00,3.632779999999999898e-01
7.348129999999999939e-02,9.946260000000000101e-01,3.618089999999999917e-01
7.412810000000000232e-02,9.750170000000000226e-01,3.691400000000000237e-01
7.478049999999999975e-02,9.555150000000000032e-01,3.821499999999999897e-01
7.543869999999999743e-02,9.370560000000000000e-01,3.970770000000000133e-01
7.610260000000000635e-02,9.190340000000000176e-01,4.133249999999999980e-01
7.677240000000000453e-02,9.007770000000000499e-01,4.303739999999999788e-01
7.744810000000000583e-02,8.808679999999999843e-01,4.478579999999999783e-01
7.812979999999999925e-02,8.587089999999999446e-01,4.693399999999999794e-01
7.881739999999999580e-02,8.358079999999999954e-01,4.972759999999999958e-01
7.951110000000000122e-02,8.141289999999999916e-01,5.318410000000000082e-01
8.021090000000000164e-02,7.953670000000000462e-01,5.731110000000000371e-01
8.091689999999999994e-02,7.823020000000000529e-01,6.221269999999999856e-01
8.162899999999999323e-02,7.780930000000000346e-01,6.752669999999999506e-01
8.234750000000000403e-02,7.796260000000000412e-01,7.216609999999999969e-01
8.307219999999999882e-02,7.852900000000000436e-01,7.723510000000000097e-01
8.380340000000000011e-02,7.974120000000000097e-01,8.214320000000000510e-01
8.454100000000000503e-02,8.132530000000000037e-01,8.649799999999999711e-01
8.528499999999999970e-02,8.313500000000000334e-01,9.084029999999999605e-01
8.603560000000000374e-02,8.535709999999999686e-01,9.520490000000000341e-01
8.679290000000000616e-02,8.811059999999999448e-01,9.928580000000000183e-01
8.755680000000000407e-02,9.111200000000000410e-01,1.024024000000000045e+00
8.832740000000000036e-02,9.346100000000000518e-01,1.043371000000000048e+00
8.910479999999999789e-02,9.565219999999999834e-01,1.081614000000000075e+00
8.988899999999999668e-02,9.861659999999999870e-01,1.116117999999999943e+00
9.068009999999999959e-02,1.009125000000000050e+00,1.129966000000000026e+00
9.147819999999999563e-02,1.028494000000000019e+00,1.174331000000000014e+00
9.228340000000000154e-02,1.065268000000000104e+00,1.229009999999999936e+00
9.309560000000000057e-02,1.114570999999999978e+00,1.260572000000000026e+00
9.391489999999999561e-02,1.159284999999999899e+00,1.272072000000000092e+00
9.474150000000000627e-02,1.192873999999999990e+00,1.282343000000000011e+00
9.557540000000000480e-02,1.222199999999999953e+00,1.305914000000000019e+00
9.641660000000000508e-02,1.255395000000000039e+00,1.335822999999999983e+00
9.726509999999999323e-02,1.292734000000000050e+00,1.364411000000000040e+00
9.812120000000000564e-02,1.331957000000000058e+00,1.392649000000000026e+00
9.898479999999999779e-02,1.373795000000000099e+00,1.424598000000000031e+00
9.985600000000000032e-02,1.422847999999999891e+00,1.461905999999999928e+00
1.007350000000000051e-01,1.479271999999999920e+00,1.491262000000000087e+00
1.016210000000000030e-01,1.528926999999999925e+00,1.502639000000000058e+00
1.025159999999999960e-01,1.575202999999999909e+00,1.545101999999999975e+00
1.034179999999999960e-01,1.645442000000000071e+00,1.613490000000000091e+00
1.043280000000000041e-01,1.742456000000000005e+00,1.659038999999999930e+00
1.052469999999999933e-01,1.849045999999999967e+00,1.679605000000000015e+00
1.061730000000000035e-01,1.958814999999999973e+00,1.689416999999999947e+00
1.071069999999999939e-01,2.073007000000000044e+00,1.689594000000000040e+00
1.080499999999999933e-01,2.192349000000000103e+00,1.680018999999999929e+00
1.090010000000000007e-01,2.317763999999999935e+00,1.660719999999999974e+00
1.099600000000000022e-01,2.451960999999999835e+00,1.632959999999999967e+00
1.109279999999999988e-01,2.606517999999999891e+00,1.601785000000000014e+00
1.119040000000000035e-01,2.789070999999999856e+00,1.532238999999999907e+00
1.128890000000000032e-01,2.979064000000000156e+00,1.378711000000000020e+00
1.138829999999999981e-01,3.129087999999999870e+00,1.121893999999999947e+00
1.148850000000000010e-01,3.194196999999999953e+00,8.021300000000000097e-01
1.158959999999999990e-01,3.160915000000000141e+00,4.823100000000000165e-01
1.169160000000000060e-01,3.008885999999999949e+00,1.704229999999999912e-01
1.179449999999999943e-01,2.822259999999999991e+00,1.061030000000000029e-01
1.189840000000000064e-01,2.685299999999999798e+00,6.136699999999999794e-02
1.200309999999999988e-01,2.575730000000000075e+00,4.651899999999999785e-02
1.210870000000000002e-01,2.490180000000000060e+00,3.761899999999999966e-02
1.221529999999999977e-01,2.420063999999999993e+00,3.134300000000000280e-02
1.232280000000000042e-01,2.361133000000000148e+00,2.765600000000000003e-02
1.243130000000000068e-01,2.310391000000000084e+00,2.400100000000000150e-02
1.254069999999999907e-01,2.265992999999999924e+00,2.245300000000000074e-02
1.265100000000000113e-01,2.227235999999999994e+00,2.129500000000000143e-02
1.276239999999999875e-01,2.192861000000000171e+00,2.014600000000000071e-02
1.287470000000000003e-01,2.161964000000000219e+00,1.914000000000000076e-02
1.298799999999999955e-01,2.134082999999999952e+00,1.841699999999999934e-02
1.310230000000000006e-01,2.108705000000000052e+00,1.739299999999999874e-02
1.321769999999999889e-01,2.084973999999999883e+00,1.600599999999999939e-02
1.333399999999999863e-01,2.062972999999999946e+00,1.605399999999999883e-02
1.345129999999999937e-01,2.043001999999999985e+00,1.610100000000000073e-02
1.356970000000000121e-01,2.024675999999999920e+00,1.614700000000000163e-02
1.368920000000000137e-01,2.007800000000000029e+00,1.619400000000000006e-02
1.380959999999999965e-01,1.992301000000000100e+00,1.624000000000000096e-02
1.393119999999999914e-01,1.977929999999999966e+00,1.577500000000000083e-02
1.405379999999999963e-01,1.964288999999999952e+00,1.496600000000000014e-02
1.417750000000000121e-01,1.951227999999999962e+00,1.416399999999999951e-02
1.430230000000000112e-01,1.938736000000000015e+00,1.344099999999999982e-02
1.442809999999999926e-01,1.926878000000000091e+00,1.297199999999999916e-02
1.455510000000000137e-01,1.915677999999999992e+00,1.250800000000000002e-02
1.468319999999999903e-01,1.905059000000000058e+00,1.204700000000000042e-02
1.481250000000000067e-01,1.894935000000000036e+00,1.152800000000000005e-02
1.494280000000000053e-01,1.885207000000000077e+00,1.100699999999999942e-02
1.507439999999999891e-01,1.875974999999999948e+00,1.078199999999999992e-02
1.520700000000000107e-01,1.867318999999999951e+00,1.043099999999999930e-02
1.534089999999999898e-01,1.858978000000000019e+00,9.671000000000000776e-03
1.547590000000000077e-01,1.850773000000000001e+00,8.928999999999999437e-03
1.561210000000000098e-01,1.842780000000000085e+00,8.321000000000000271e-03
1.574949999999999961e-01,1.835021999999999931e+00,7.718000000000000034e-03
1.588809999999999945e-01,1.827434999999999921e+00,7.119999999999999593e-03
1.602800000000000058e-01,1.819966999999999890e+00,6.589000000000000239e-03
1.616900000000000004e-01,1.812645999999999979e+00,6.259999999999999939e-03
1.631130000000000080e-01,1.805401999999999951e+00,5.932999999999999906e-03
1.645490000000000008e-01,1.798256999999999994e+00,6.102999999999999918e-03
1.659970000000000057e-01,1.791446000000000094e+00,6.766999999999999578e-03
1.674579999999999957e-01,1.785382000000000025e+00,8.077000000000000846e-03
1.689319999999999988e-01,1.779897000000000062e+00,8.526999999999999857e-03
1.704189999999999872e-01,1.774607999999999963e+00,8.973000000000000073e-03
1.719189999999999885e-01,1.769571000000000005e+00,9.171999999999999598e-03
1.734320000000000028e-01,1.764421999999999935e+00,8.720999999999999586e-03
1.749580000000000024e-01,1.758691999999999922e+00,8.274000000000000105e-03
1.764979999999999882e-01,1.753400999999999987e+00,1.009799999999999934e-02
1.780519999999999881e-01,1.749425999999999926e+00,1.127799999999999983e-02
1.796190000000000009e-01,1.744998999999999967e+00,9.745999999999999455e-03
1.812000000000000000e-01,1.739921999999999969e+00,1.038500000000000013e-02
1.827940000000000120e-01,1.735290999999999917e+00,1.100199999999999963e-02
1.844030000000000113e-01,1.730863000000000040e+00,1.161200000000000079e-02
1.860259999999999969e-01,1.726541000000000103e+00,1.221700000000000043e-02
1.876629999999999965e-01,1.722393000000000063e+00,1.309199999999999947e-02
1.893150000000000110e-01,1.718550999999999940e+00,1.400200000000000056e-02
1.909810000000000119e-01,1.715000000000000080e+00,1.474499999999999943e-02
1.926619999999999999e-01,1.711424999999999974e+00,1.484800000000000009e-02
1.943580000000000030e-01,1.707605000000000040e+00,1.500600000000000024e-02
1.960679999999999923e-01,1.703629000000000060e+00,1.523599999999999954e-02
1.977939999999999976e-01,1.699502999999999986e+00,1.555800000000000065e-02
1.995349999999999902e-01,1.695205999999999991e+00,1.600800000000000139e-02
2.012909999999999977e-01,1.690701000000000009e+00,1.663399999999999948e-02
2.030629999999999935e-01,1.685934000000000044e+00,1.751600000000000032e-02
2.048500000000000043e-01,1.680839999999999890e+00,1.879099999999999868e-02
2.066530000000000034e-01,1.675351999999999952e+00,2.069500000000000159e-02
2.084719999999999906e-01,1.669462000000000002e+00,2.367800000000000113e-02
2.103069999999999939e-01,1.663402000000000047e+00,2.859400000000000136e-02
2.121570000000000122e-01,1.658280999999999894e+00,3.706099999999999672e-02
2.140249999999999930e-01,1.657415000000000083e+00,5.088499999999999968e-02
2.159079999999999888e-01,1.664827000000000057e+00,6.524000000000000632e-02
2.178090000000000026e-01,1.675742999999999983e+00,6.364599999999999425e-02
2.197260000000000046e-01,1.679847000000000090e+00,5.112699999999999884e-02
2.216599999999999959e-01,1.675761000000000056e+00,4.265700000000000047e-02
2.236100000000000032e-01,1.668007000000000017e+00,4.041999999999999760e-02
2.255790000000000017e-01,1.659547000000000105e+00,4.370999999999999885e-02
2.275639999999999885e-01,1.652900999999999954e+00,5.328900000000000303e-02
2.295669999999999933e-01,1.652597000000000094e+00,6.971600000000000019e-02
2.315869999999999873e-01,1.661288000000000098e+00,8.301899999999999558e-02
2.336260000000000003e-01,1.670681000000000083e+00,7.827699999999999936e-02
2.356820000000000026e-01,1.671639000000000097e+00,6.923700000000000687e-02
2.377559999999999951e-01,1.666528000000000009e+00,6.856399999999999995e-02
2.398490000000000066e-01,1.661613000000000007e+00,7.709900000000000087e-02
2.419600000000000084e-01,1.662190000000000056e+00,9.366299999999999626e-02
2.440890000000000004e-01,1.673024999999999984e+00,1.138610000000000039e-01
2.462370000000000114e-01,1.694492000000000109e+00,1.256680000000000019e-01
2.484049999999999869e-01,1.718450000000000033e+00,1.181350000000000039e-01
2.505910000000000082e-01,1.734760999999999997e+00,9.692099999999999327e-02
2.527960000000000207e-01,1.740733000000000086e+00,7.480499999999999650e-02
2.550209999999999977e-01,1.739733999999999892e+00,5.754200000000000287e-02
2.572659999999999947e-01,1.735495000000000010e+00,4.528900000000000287e-02
2.595299999999999829e-01,1.730170999999999903e+00,3.669100000000000139e-02
2.618139999999999912e-01,1.724744000000000055e+00,3.060699999999999879e-02
2.641189999999999927e-01,1.719603999999999910e+00,2.617699999999999888e-02
2.664429999999999854e-01,1.714866999999999919e+00,2.287700000000000150e-02
2.687880000000000269e-01,1.710549000000000097e+00,2.036500000000000116e-02
2.711540000000000061e-01,1.706620000000000026e+00,1.839700000000000016e-02
2.735400000000000054e-01,1.703035999999999994e+00,1.683300000000000074e-02
2.759480000000000266e-01,1.699756000000000045e+00,1.555899999999999991e-02
2.783769999999999856e-01,1.696738000000000079e+00,1.451099999999999959e-02
2.808269999999999933e-01,1.693950999999999985e+00,1.363400000000000029e-02
2.832979999999999943e-01,1.691362999999999950e+00,1.288800000000000015e-02
2.857919999999999905e-01,1.688952000000000009e+00,1.225099999999999974e-02
2.883069999999999800e-01,1.686695000000000055e+00,1.169500000000000053e-02
2.908450000000000202e-01,1.684574999999999934e+00,1.120900000000000021e-02
2.934039999999999981e-01,1.682576999999999989e+00,1.078100000000000065e-02
2.959870000000000001e-01,1.680689000000000100e+00,1.039699999999999999e-02
2.985920000000000241e-01,1.678898999999999919e+00,1.005299999999999944e-02
3.012199999999999878e-01,1.677197999999999967e+00,9.742999999999999924e-03
3.038710000000000022e-01,1.675577000000000094e+00,9.459999999999999659e-03
3.065450000000000119e-01,1.674031000000000047e+00,9.202000000000000110e-03
3.092429999999999901e-01,1.672552000000000039e+00,8.963000000000000481e-03
3.119649999999999923e-01,1.671135999999999955e+00,8.743000000000000771e-03
3.147110000000000185e-01,1.669777000000000067e+00,8.538999999999999715e-03
3.174810000000000132e-01,1.668471000000000037e+00,8.349000000000000518e-03
3.202749999999999764e-01,1.667214999999999892e+00,8.170000000000000179e-03
3.230939999999999923e-01,1.666004999999999958e+00,8.002999999999999697e-03
3.259369999999999767e-01,1.664838000000000040e+00,7.844999999999999543e-03
3.288059999999999872e-01,1.663710999999999940e+00,7.695999999999999716e-03
3.316999999999999948e-01,1.662622999999999962e+00,7.555000000000000084e-03
3.346189999999999998e-01,1.661569999999999991e+00,7.420000000000000380e-03
3.375639999999999752e-01,1.660551000000000110e+00,7.291999999999999871e-03
3.405349999999999766e-01,1.659564999999999957e+00,7.170000000000000158e-03
3.435329999999999773e-01,1.658608000000000082e+00,7.052000000000000109e-03
3.465559999999999752e-01,1.657680999999999960e+00,6.939999999999999988e-03
3.496059999999999723e-01,1.656779999999999919e+00,6.832000000000000399e-03
3.526830000000000243e-01,1.655906000000000100e+00,6.727999999999999606e-03
3.557870000000000199e-01,1.655057000000000000e+00,6.628000000000000211e-03
3.589189999999999880e-01,1.654231000000000007e+00,6.531999999999999612e-03
3.620780000000000109e-01,1.653427999999999898e+00,6.438000000000000146e-03
3.652639999999999776e-01,1.652646999999999977e+00,6.348000000000000344e-03
3.684790000000000010e-01,1.651887000000000105e+00,6.259999999999999939e-03
3.717219999999999969e-01,1.651146999999999920e+00,6.176000000000000066e-03
3.749939999999999940e-01,1.650425999999999949e+00,6.093000000000000325e-03
3.782940000000000191e-01,1.649723000000000050e+00,6.013000000000000116e-03
3.816240000000000188e-01,1.649038999999999922e+00,5.935000000000000171e-03
3.849830000000000196e-01,1.648371000000000031e+00,5.858999999999999625e-03
3.883710000000000218e-01,1.647720000000000073e+00,5.785000000000000211e-03
3.917889999999999984e-01,1.647084999999999910e+00,5.713000000000000196e-03
3.952370000000000050e-01,1.646465000000000067e+00,5.642000000000000313e-03
3.987160000000000148e-01,1.645861000000000018e+00,5.572999999999999829e-03
4.022249999999999992e-01,1.645270000000000010e+00,5.505999999999999610e-03
4.057649999999999868e-01,1.644694000000000100e+00,5.440000000000000391e-03
4.093370000000000064e-01,1.644131000000000009e+00,5.375999999999999703e-03
4.129390000000000005e-01,1.643580999999999959e+00,5.313000000000000014e-03
4.165739999999999998e-01,1.643043000000000031e+00,5.250999999999999591e-03
4.202400000000000024e-01,1.642517999999999923e+00,5.191000000000000301e-03
4.239390000000000103e-01,1.642004999999999937e+00,5.131000000000000144e-03
4.276699999999999946e-01,1.641502999999999934e+00,5.073000000000000252e-03
4.314339999999999842e-01,1.641011999999999915e+00,5.015999999999999626e-03
4.352309999999999790e-01,1.640533000000000019e+00,4.959999999999999999e-03
4.390620000000000078e-01,1.640063999999999966e+00,4.904999999999999638e-03
4.429259999999999864e-01,1.639604999999999979e+00,4.851000000000000277e-03
4.468239999999999990e-01,1.639156000000000057e+00,4.798000000000000181e-03
4.507570000000000188e-01,1.638716999999999979e+00,4.745000000000000086e-03
4.547240000000000171e-01,1.638287000000000049e+00,4.694000000000000256e-03
4.587260000000000226e-01,1.637866000000000044e+00,4.643999999999999691e-03
4.627640000000000087e-01,1.637455000000000105e+00,4.593999999999999993e-03
4.668370000000000020e-01,1.637051999999999952e+00,4.545000000000000429e-03
4.709459999999999757e-01,1.636657000000000028e+00,4.497000000000000129e-03
4.750900000000000123e-01,1.636271000000000031e+00,4.449999999999999963e-03
4.792719999999999758e-01,1.635893000000000042e+00,4.402999999999999796e-03
4.834899999999999753e-01,1.635523000000000060e+00,4.356999999999999762e-03
4.877449999999999841e-01,1.635159999999999947e+00,4.311999999999999861e-03
4.920379999999999754e-01,1.634805000000000064e+00,4.266999999999999960e-03
4.963690000000000047e-01,1.634457000000000049e+00,4.223000000000000191e-03
5.007380000000000164e-01,1.634115999999999902e+00,4.179999999999999688e-03
5.051449999999999552e-01,1.633782000000000068e+00,4.137000000000000052e-03
5.095910000000000162e-01,1.633455000000000101e+00,4.094999999999999682e-03
5.140759999999999774e-01,1.633135000000000003e+00,4.054000000000000312e-03
5.185999999999999499e-01,1.632821000000000078e+00,4.013000000000000074e-03
5.231649999999999912e-01,1.632513000000000103e+00,3.971999999999999836e-03
5.277690000000000436e-01,1.632211999999999996e+00,3.932999999999999864e-03
5.324140000000000539e-01,1.631915999999999922e+00,3.893000000000000193e-03
5.371000000000000218e-01,1.631626000000000021e+00,3.853999999999999787e-03
5.418269999999999476e-01,1.631342999999999988e+00,3.815999999999999948e-03
5.465959999999999708e-01,1.631064000000000069e+00,3.778000000000000108e-03
5.514069999999999805e-01,1.630791000000000102e+00,3.740999999999999968e-03
5.562599999999999767e-01,1.630524000000000084e+00,3.703999999999999827e-03
5.611559999999999881e-01,1.630262000000000100e+00,3.667999999999999820e-03
5.660950000000000149e-01,1.630004999999999926e+00,3.631999999999999812e-03
5.710769999999999458e-01,1.629753000000000007e+00,3.595999999999999804e-03
5.761030000000000317e-01,1.629504999999999981e+00,3.560999999999999929e-03
5.811739999999999684e-01,1.629262999999999906e+00,3.527000000000000187e-03
5.862889999999999491e-01,1.629024999999999945e+00,3.491999999999999878e-03
5.914490000000000025e-01,1.628792000000000018e+00,3.458999999999999835e-03
5.966540000000000177e-01,1.628562999999999983e+00,3.425000000000000093e-03
6.019060000000000521e-01,1.628338999999999981e+00,3.392000000000000050e-03
6.072030000000000483e-01,1.628119000000000094e+00,3.360000000000000139e-03
6.125469999999999526e-01,1.627904000000000018e+00,3.327000000000000096e-03
6.179379999999999873e-01,1.627691999999999917e+00,3.295000000000000186e-03
6.233769999999999589e-01,1.627483999999999931e+00,3.263999999999999974e-03
6.288639999999999786e-01,1.627280999999999977e+00,3.233000000000000197e-03
6.343980000000000175e-01,1.627081000000000000e+00,3.201999999999999985e-03
6.399820000000000508e-01,1.626884999999999915e+00,3.171999999999999906e-03
6.456150000000000500e-01,1.626692999999999945e+00,3.141999999999999828e-03
6.512970000000000148e-01,1.626503999999999950e+00,3.112000000000000183e-03
6.570289999999999742e-01,1.626319000000000070e+00,3.082000000000000104e-03
6.628119999999999568e-01,1.626138000000000083e+00,3.053000000000000158e-03
6.686450000000000449e-01,1.625958999999999932e+00,3.024000000000000212e-03
6.745299999999999629e-01,1.625783999999999896e+00,2.995999999999999965e-03
6.804670000000000440e-01,1.625612999999999975e+00,2.968000000000000152e-03
6.864559999999999551e-01,1.625445000000000029e+00,2.939999999999999905e-03
6.924979999999999469e-01,1.625278999999999918e+00,2.912000000000000092e-03
6.985930000000000195e-01,1.625116999999999923e+00,2.884999999999999978e-03
7.047409999999999508e-01,1.624957999999999902e+00,2.857999999999999863e-03
7.109440000000000204e-01,1.624802000000000080e+00,2.831999999999999882e-03
7.172009999999999774e-01,1.624649000000000010e+00,2.805000000000000202e-03
7.235129999999999617e-01,1.624498999999999915e+00,2.778999999999999786e-03
7.298810000000000020e-01,1.624351000000000100e+00,2.752999999999999805e-03
7.363049999999999873e-01,1.624206000000000039e+00,2.727999999999999956e-03
7.427859999999999463e-01,1.624063999999999952e+00,2.701999999999999975e-03
7.493229999999999613e-01,1.623923999999999923e+00,2.677000000000000126e-03
7.559179999999999788e-01,1.623787000000000091e+00,2.652999999999999976e-03
7.625709999999999988e-01,1.623653000000000013e+00,2.628000000000000128e-03
7.692830000000000501e-01,1.623520999999999992e+00,2.603999999999999978e-03
7.760529999999999928e-01,1.623391000000000028e+00,2.579999999999999828e-03
7.828840000000000243e-01,1.623264000000000040e+00,2.556000000000000112e-03
7.897739999999999760e-01,1.623139000000000109e+00,2.533000000000000095e-03
7.967250000000000165e-01,1.623016999999999932e+00,2.508999999999999946e-03
8.037370000000000347e-01,1.622895999999999894e+00,2.485999999999999929e-03
8.108109999999999484e-01,1.622778000000000054e+00,2.464000000000000044e-03
8.179469999999999796e-01,1.622662000000000049e+00,2.441000000000000027e-03
8.251460000000000461e-01,1.622548000000000101e+00,2.419000000000000143e-03
8.324089999999999545e-01,1.622436999999999907e+00,2.396999999999999825e-03
8.397350000000000092e-01,1.622327000000000075e+00,2.374999999999999941e-03
8.471260000000000456e-01,1.622219000000000078e+00,2.353000000000000057e-03
8.545819999999999528e-01,1.622112999999999916e+00,2.331999999999999872e-03
8.621029999999999527e-01,1.622009000000000034e+00,2.309999999999999987e-03
8.696909999999999918e-01,1.621906999999999988e+00,2.288999999999999802e-03
8.773450000000000415e-01,1.621806999999999999e+00,2.268000000000000051e-03
8.850670000000000481e-01,1.621709000000000067e+00,2.247999999999999998e-03
