wavelength_in_um,n,k
6.088599999999999568e-01,2.000799999999999912e+00,4.108800000000000370e-06
6.132499999999999618e-01,2.000199999999999978e+00,4.199699999999999787e-06
6.176599999999999868e-01,1.999500000000000055e+00,4.292600000000000202e-06
6.221100000000000518e-01,1.998899999999999899e+00,4.387499999999999921e-06
6.265899999999999803e-01,1.998199999999999976e+00,4.484399999999999789e-06
6.311099999999999488e-01,1.997600000000000042e+00,4.583500000000000246e-06
6.356500000000000483e-01,1.997000000000000108e+00,4.684799999999999598e-06
6.402299999999999658e-01,1.996399999999999952e+00,4.788300000000000386e-06
6.448399999999999688e-01,1.995800000000000018e+00,4.894100000000000288e-06
6.494900000000000118e-01,1.995200000000000085e+00,5.002200000000000151e-06
6.541700000000000292e-01,1.994599999999999929e+00,5.112599999999999975e-06
6.588800000000000212e-01,1.993999999999999995e+00,5.225500000000000198e-06
6.636300000000000532e-01,1.993500000000000050e+00,5.340799999999999755e-06
6.684099999999999486e-01,1.992899999999999894e+00,5.458699999999999931e-06
6.732200000000000406e-01,1.992299999999999960e+00,5.579199999999999878e-06
6.780699999999999505e-01,1.991800000000000015e+00,5.702200000000000225e-06
6.829499999999999460e-01,1.991200000000000081e+00,5.827999999999999935e-06
6.878699999999999815e-01,1.990699999999999914e+00,5.956599999999999856e-06
6.928299999999999459e-01,1.990199999999999969e+00,6.087899999999999768e-06
6.978199999999999958e-01,1.989700000000000024e+00,6.222200000000000329e-06
7.028499999999999748e-01,1.989100000000000090e+00,6.359399999999999625e-06
7.079100000000000392e-01,1.988599999999999923e+00,6.499500000000000198e-06
7.130100000000000326e-01,1.988099999999999978e+00,6.642800000000000164e-06
7.181400000000000006e-01,1.987600000000000033e+00,6.789200000000000151e-06
7.233199999999999630e-01,1.987200000000000077e+00,6.938800000000000379e-06
7.285300000000000109e-01,1.986699999999999910e+00,7.091600000000000001e-06
7.337700000000000333e-01,1.986199999999999966e+00,7.247899999999999673e-06
7.390600000000000502e-01,1.985700000000000021e+00,7.407499999999999805e-06
7.443800000000000416e-01,1.985300000000000065e+00,7.570599999999999988e-06
7.497399999999999620e-01,1.984799999999999898e+00,7.737299999999999595e-06
7.551400000000000334e-01,1.984299999999999953e+00,7.907700000000000539e-06
7.605800000000000338e-01,1.983899999999999997e+00,8.081799999999999431e-06
7.660599999999999632e-01,1.983500000000000041e+00,8.259699999999999879e-06
7.715800000000000436e-01,1.983000000000000096e+00,8.441500000000000408e-06
7.771400000000000530e-01,1.982599999999999918e+00,8.627299999999999544e-06
7.827399999999999913e-01,1.982199999999999962e+00,8.817100000000000675e-06
7.883700000000000152e-01,1.981700000000000017e+00,9.011099999999999156e-06
7.940500000000000336e-01,1.981300000000000061e+00,9.209400000000000290e-06
7.997699999999999809e-01,1.980900000000000105e+00,9.412000000000000688e-06
8.055299999999999683e-01,1.980499999999999927e+00,9.619000000000000570e-06
8.113399999999999501e-01,1.980099999999999971e+00,9.830500000000000154e-06
8.171800000000000175e-01,1.979700000000000015e+00,1.004700000000000054e-05
8.230699999999999683e-01,1.979300000000000059e+00,1.026800000000000062e-05
8.289999999999999591e-01,1.978900000000000103e+00,1.049299999999999932e-05
8.349699999999999900e-01,1.978599999999999914e+00,1.072399999999999931e-05
8.409799999999999498e-01,1.978199999999999958e+00,1.096000000000000010e-05
8.470400000000000151e-01,1.977800000000000002e+00,1.120099999999999999e-05
8.531400000000000095e-01,1.977500000000000036e+00,1.144700000000000069e-05
8.592899999999999983e-01,1.977100000000000080e+00,1.169899999999999929e-05
8.654699999999999616e-01,1.976699999999999902e+00,1.195600000000000039e-05
8.717099999999999849e-01,1.976399999999999935e+00,1.221800000000000059e-05
8.779900000000000482e-01,1.975999999999999979e+00,1.248699999999999920e-05
8.843100000000000405e-01,1.975700000000000012e+00,1.276100000000000030e-05
8.906800000000000272e-01,1.975300000000000056e+00,1.304199999999999981e-05
8.971000000000000085e-01,1.975000000000000089e+00,1.332800000000000013e-05
9.035600000000000298e-01,1.974699999999999900e+00,1.362100000000000054e-05
9.100700000000000456e-01,1.974299999999999944e+00,1.392000000000000056e-05
9.166199999999999903e-01,1.973999999999999977e+00,1.422600000000000068e-05
9.232299999999999951e-01,1.973700000000000010e+00,1.453800000000000040e-05
9.298800000000000399e-01,1.973400000000000043e+00,1.485700000000000022e-05
9.365700000000000136e-01,1.973100000000000076e+00,1.518400000000000065e-05
9.433200000000000474e-01,1.972699999999999898e+00,1.551700000000000068e-05
9.501199999999999646e-01,1.972399999999999931e+00,1.585799999999999962e-05
9.569600000000000328e-01,1.972099999999999964e+00,1.620600000000000035e-05
9.638499999999999845e-01,1.971799999999999997e+00,1.656200000000000169e-05
9.707900000000000418e-01,1.971500000000000030e+00,1.692500000000000143e-05
9.777900000000000480e-01,1.971200000000000063e+00,1.729700000000000058e-05
9.848299999999999832e-01,1.970900000000000096e+00,1.767600000000000153e-05
9.919200000000000239e-01,1.970599999999999907e+00,1.806399999999999849e-05
9.990700000000000136e-01,1.970399999999999929e+00,1.846100000000000163e-05
1.006299999999999972e+00,1.970099999999999962e+00,1.886599999999999860e-05
1.013500000000000068e+00,1.969799999999999995e+00,1.927999999999999837e-05
1.020799999999999930e+00,1.969500000000000028e+00,1.970300000000000092e-05
1.028200000000000003e+00,1.969200000000000061e+00,2.013600000000000169e-05
1.035600000000000076e+00,1.969000000000000083e+00,2.057699999999999967e-05
1.042999999999999927e+00,1.968699999999999894e+00,2.102900000000000144e-05
1.050499999999999989e+00,1.968399999999999928e+00,2.148999999999999923e-05
1.058100000000000041e+00,1.968199999999999950e+00,2.196200000000000081e-05
1.065700000000000092e+00,1.967899999999999983e+00,2.244400000000000060e-05
1.073399999999999910e+00,1.967600000000000016e+00,2.293599999999999860e-05
1.081099999999999950e+00,1.967400000000000038e+00,2.343900000000000039e-05
1.088899999999999979e+00,1.967100000000000071e+00,2.395400000000000139e-05
1.096799999999999997e+00,1.966900000000000093e+00,2.447900000000000060e-05
1.104700000000000015e+00,1.966599999999999904e+00,2.501599999999999901e-05
1.112600000000000033e+00,1.966399999999999926e+00,2.556500000000000002e-05
1.120600000000000041e+00,1.966099999999999959e+00,2.612600000000000024e-05
1.128700000000000037e+00,1.965899999999999981e+00,2.669899999999999967e-05
1.136800000000000033e+00,1.965600000000000014e+00,2.728500000000000050e-05
1.145000000000000018e+00,1.965400000000000036e+00,2.788300000000000053e-05
1.153299999999999992e+00,1.965100000000000069e+00,2.849500000000000077e-05
1.161599999999999966e+00,1.964900000000000091e+00,2.911999999999999902e-05
1.169999999999999929e+00,1.964699999999999891e+00,2.975799999999999867e-05
1.178399999999999892e+00,1.964399999999999924e+00,3.041100000000000072e-05
1.186900000000000066e+00,1.964199999999999946e+00,3.107800000000000297e-05
1.195400000000000018e+00,1.963999999999999968e+00,3.176000000000000085e-05
1.203999999999999959e+00,1.963700000000000001e+00,3.245699999999999773e-05
1.212699999999999889e+00,1.963500000000000023e+00,3.316799999999999821e-05
1.221400000000000041e+00,1.963300000000000045e+00,3.389600000000000208e-05
1.230199999999999960e+00,1.963100000000000067e+00,3.463899999999999819e-05
1.239100000000000090e+00,1.962800000000000100e+00,3.539899999999999769e-05
1.247999999999999998e+00,1.962599999999999900e+00,3.617600000000000058e-05
1.256999999999999895e+00,1.962399999999999922e+00,3.696899999999999790e-05
1.266100000000000003e+00,1.962199999999999944e+00,3.778000000000000081e-05
1.275199999999999889e+00,1.961999999999999966e+00,3.860900000000000253e-05
1.284399999999999986e+00,1.961699999999999999e+00,3.945600000000000306e-05
1.293600000000000083e+00,1.961500000000000021e+00,4.032100000000000240e-05
1.302899999999999947e+00,1.961300000000000043e+00,4.120500000000000275e-05
1.312300000000000022e+00,1.961100000000000065e+00,4.210899999999999951e-05
1.321800000000000086e+00,1.960900000000000087e+00,4.303299999999999947e-05
1.331299999999999928e+00,1.960700000000000109e+00,4.397700000000000263e-05
1.340899999999999981e+00,1.960499999999999909e+00,4.494199999999999763e-05
1.350600000000000023e+00,1.960199999999999942e+00,4.592700000000000260e-05
1.360300000000000065e+00,1.959999999999999964e+00,4.693499999999999701e-05
1.370100000000000096e+00,1.959799999999999986e+00,4.796499999999999901e-05
1.379999999999999893e+00,1.959600000000000009e+00,4.901700000000000181e-05
1.389899999999999913e+00,1.959400000000000031e+00,5.009200000000000084e-05
1.399899999999999922e+00,1.959200000000000053e+00,5.119099999999999828e-05
1.409999999999999920e+00,1.959000000000000075e+00,5.231400000000000091e-05
1.420099999999999918e+00,1.958800000000000097e+00,5.346199999999999737e-05
1.430399999999999894e+00,1.958599999999999897e+00,5.463500000000000122e-05
1.440700000000000092e+00,1.958399999999999919e+00,5.583400000000000109e-05
1.451100000000000056e+00,1.958199999999999941e+00,5.705899999999999698e-05
1.461500000000000021e+00,1.957999999999999963e+00,5.831099999999999787e-05
1.471999999999999975e+00,1.957799999999999985e+00,5.959099999999999917e-05
1.482599999999999918e+00,1.957600000000000007e+00,6.089900000000000087e-05
1.493300000000000072e+00,1.957400000000000029e+00,6.223500000000000299e-05
1.504099999999999993e+00,1.957200000000000051e+00,6.360100000000000313e-05
1.514899999999999913e+00,1.957000000000000073e+00,6.499700000000000128e-05
1.525800000000000045e+00,1.956800000000000095e+00,6.642399999999999965e-05
1.536799999999999944e+00,1.956599999999999895e+00,6.788199999999999822e-05
1.547900000000000054e+00,1.956399999999999917e+00,6.937199999999999920e-05
1.558999999999999941e+00,1.956199999999999939e+00,7.089500000000000478e-05
1.570300000000000029e+00,1.955999999999999961e+00,7.245200000000000360e-05
1.581599999999999895e+00,1.955799999999999983e+00,7.404199999999999345e-05
1.592999999999999972e+00,1.955600000000000005e+00,7.566799999999999449e-05
1.604400000000000048e+00,1.955400000000000027e+00,7.733000000000000670e-05
1.616000000000000103e+00,1.955200000000000049e+00,7.902800000000000298e-05
1.627599999999999936e+00,1.955000000000000071e+00,8.076299999999999907e-05
1.639399999999999968e+00,1.954800000000000093e+00,8.253699999999999936e-05
1.651200000000000001e+00,1.954599999999999893e+00,8.435000000000000386e-05
1.663100000000000023e+00,1.954399999999999915e+00,8.620300000000000120e-05
1.675000000000000044e+00,1.954199999999999937e+00,8.809600000000000492e-05
1.687100000000000044e+00,1.953999999999999959e+00,9.003199999999999452e-05
1.699300000000000033e+00,1.953699999999999992e+00,9.200999999999999489e-05
1.711500000000000021e+00,1.953500000000000014e+00,9.403099999999999469e-05
1.723799999999999999e+00,1.953300000000000036e+00,9.609800000000000048e-05
1.736199999999999966e+00,1.953100000000000058e+00,9.820899999999999433e-05
1.748699999999999921e+00,1.952900000000000080e+00,1.003700000000000029e-04
1.761300000000000088e+00,1.952700000000000102e+00,1.025700000000000022e-04
1.774000000000000021e+00,1.952499999999999902e+00,1.048299999999999975e-04
1.786799999999999944e+00,1.952299999999999924e+00,1.071299999999999992e-04
1.799700000000000077e+00,1.952099999999999946e+00,1.094899999999999969e-04
1.812599999999999989e+00,1.951899999999999968e+00,1.118999999999999959e-04
1.825700000000000101e+00,1.951699999999999990e+00,1.143599999999999961e-04
1.838799999999999990e+00,1.951500000000000012e+00,1.168699999999999974e-04
1.852100000000000080e+00,1.951200000000000045e+00,1.194399999999999948e-04
1.865399999999999947e+00,1.951000000000000068e+00,1.220700000000000019e-04
1.878900000000000015e+00,1.950800000000000090e+00,1.247499999999999965e-04
1.892400000000000082e+00,1.950599999999999890e+00,1.275000000000000092e-04
1.905999999999999917e+00,1.950399999999999912e+00,1.302999999999999959e-04
1.919799999999999951e+00,1.950199999999999934e+00,1.331700000000000006e-04
1.933599999999999985e+00,1.949899999999999967e+00,1.361000000000000014e-04
1.947500000000000009e+00,1.949699999999999989e+00,1.390999999999999930e-04
1.961500000000000021e+00,1.949500000000000011e+00,1.421600000000000077e-04
1.975700000000000012e+00,1.949300000000000033e+00,1.452900000000000133e-04
1.989900000000000002e+00,1.949100000000000055e+00,1.484900000000000098e-04
2.004199999999999982e+00,1.948800000000000088e+00,1.517599999999999971e-04
2.018699999999999939e+00,1.948600000000000110e+00,1.551000000000000024e-04
2.033199999999999896e+00,1.948399999999999910e+00,1.585199999999999934e-04
2.047899999999999832e+00,1.948099999999999943e+00,1.620100000000000023e-04
2.062600000000000211e+00,1.947899999999999965e+00,1.655799999999999969e-04
2.077500000000000124e+00,1.947699999999999987e+00,1.692300000000000043e-04
2.092400000000000038e+00,1.947400000000000020e+00,1.729599999999999974e-04
2.107499999999999929e+00,1.947200000000000042e+00,1.767700000000000033e-04
2.122700000000000031e+00,1.947000000000000064e+00,1.806699999999999897e-04
2.137999999999999901e+00,1.946700000000000097e+00,1.846499999999999888e-04
2.153399999999999981e+00,1.946499999999999897e+00,1.887199999999999956e-04
2.168899999999999828e+00,1.946199999999999930e+00,1.928900000000000048e-04
2.184499999999999886e+00,1.945999999999999952e+00,1.971399999999999997e-04
2.200299999999999923e+00,1.945699999999999985e+00,2.014899999999999970e-04
2.216099999999999959e+00,1.945500000000000007e+00,2.059399999999999968e-04
2.232099999999999973e+00,1.945200000000000040e+00,2.104800000000000041e-04
2.248099999999999987e+00,1.945000000000000062e+00,2.151300000000000087e-04
2.264299999999999979e+00,1.944700000000000095e+00,2.198799999999999887e-04
2.280600000000000183e+00,1.944399999999999906e+00,2.247299999999999981e-04
2.297099999999999920e+00,1.944199999999999928e+00,2.296999999999999997e-04
2.313600000000000101e+00,1.943899999999999961e+00,2.347700000000000036e-04
2.330299999999999816e+00,1.943599999999999994e+00,2.399599999999999997e-04
2.347100000000000186e+00,1.943400000000000016e+00,2.452600000000000201e-04
2.363999999999999879e+00,1.943100000000000049e+00,2.506799999999999784e-04
2.380999999999999783e+00,1.942800000000000082e+00,2.562199999999999829e-04
2.398200000000000109e+00,1.942499999999999893e+00,2.618899999999999744e-04
2.415399999999999991e+00,1.942199999999999926e+00,2.676800000000000121e-04
2.432799999999999851e+00,1.941999999999999948e+00,2.735999999999999825e-04
2.450400000000000134e+00,1.941699999999999982e+00,2.796499999999999941e-04
2.467999999999999972e+00,1.941400000000000015e+00,2.858399999999999873e-04
2.485799999999999788e+00,1.941100000000000048e+00,2.921700000000000165e-04
2.503699999999999815e+00,1.940800000000000081e+00,2.986399999999999732e-04
2.521700000000000053e+00,1.940499999999999892e+00,3.052500000000000200e-04
2.539899999999999824e+00,1.940199999999999925e+00,3.120099999999999892e-04
2.558199999999999807e+00,1.939899999999999958e+00,3.189199999999999891e-04
2.576600000000000001e+00,1.939599999999999991e+00,3.259900000000000146e-04
2.595200000000000173e+00,1.939200000000000035e+00,3.332100000000000166e-04
2.613900000000000112e+00,1.938900000000000068e+00,3.405999999999999848e-04
2.632699999999999818e+00,1.938600000000000101e+00,3.481499999999999786e-04
2.651600000000000179e+00,1.938299999999999912e+00,3.558799999999999876e-04
2.670700000000000074e+00,1.937899999999999956e+00,3.637700000000000222e-04
2.689999999999999947e+00,1.937599999999999989e+00,3.718400000000000177e-04
2.709400000000000031e+00,1.937300000000000022e+00,3.801000000000000234e-04
2.728899999999999881e+00,1.936900000000000066e+00,3.885399999999999900e-04
2.748499999999999943e+00,1.936600000000000099e+00,3.971700000000000209e-04
2.768299999999999983e+00,1.936199999999999921e+00,4.059900000000000076e-04
2.788300000000000001e+00,1.935899999999999954e+00,4.150099999999999991e-04
2.808399999999999785e+00,1.935499999999999998e+00,4.242399999999999904e-04
2.828599999999999781e+00,1.935100000000000042e+00,4.336699999999999865e-04
2.849000000000000199e+00,1.934800000000000075e+00,4.433099999999999823e-04
2.869499999999999940e+00,1.934399999999999897e+00,4.531800000000000216e-04
2.890200000000000102e+00,1.933999999999999941e+00,4.632600000000000064e-04
2.911000000000000032e+00,1.933599999999999985e+00,4.735699999999999806e-04
2.931900000000000173e+00,1.933200000000000029e+00,4.841199999999999930e-04
2.953100000000000058e+00,1.932800000000000074e+00,4.949000000000000491e-04
2.974299999999999944e+00,1.932399999999999896e+00,5.059300000000000299e-04
2.995800000000000018e+00,1.931999999999999940e+00,5.172100000000000438e-04
3.017300000000000093e+00,1.931599999999999984e+00,5.287399999999999826e-04
3.039099999999999913e+00,1.931200000000000028e+00,5.405300000000000035e-04
3.060999999999999943e+00,1.930800000000000072e+00,5.525900000000000473e-04
3.083000000000000185e+00,1.930399999999999894e+00,5.649299999999999461e-04
3.105199999999999960e+00,1.929899999999999949e+00,5.775399999999999761e-04
3.127600000000000158e+00,1.929499999999999993e+00,5.904400000000000186e-04
3.150100000000000122e+00,1.929100000000000037e+00,6.036299999999999652e-04
3.172800000000000065e+00,1.928600000000000092e+00,6.171300000000000223e-04
3.195699999999999985e+00,1.928199999999999914e+00,6.309300000000000325e-04
3.218700000000000117e+00,1.927699999999999969e+00,6.450400000000000448e-04
3.241899999999999782e+00,1.927200000000000024e+00,6.594699999999999998e-04
3.265200000000000102e+00,1.926800000000000068e+00,6.742399999999999956e-04
3.288699999999999957e+00,1.926299999999999901e+00,6.893399999999999831e-04
3.312399999999999789e+00,1.925799999999999956e+00,7.047800000000000115e-04
3.336300000000000043e+00,1.925300000000000011e+00,7.205799999999999619e-04
3.360300000000000065e+00,1.924800000000000066e+00,7.367400000000000511e-04
3.384500000000000064e+00,1.924299999999999899e+00,7.532599999999999539e-04
3.408900000000000041e+00,1.923799999999999955e+00,7.701700000000000343e-04
3.433399999999999785e+00,1.923300000000000010e+00,7.874600000000000263e-04
3.458200000000000163e+00,1.922700000000000076e+00,8.051500000000000280e-04
3.483099999999999863e+00,1.922199999999999909e+00,8.232499999999999801e-04
3.508199999999999985e+00,1.921699999999999964e+00,8.417599999999999909e-04
3.533399999999999874e+00,1.921100000000000030e+00,8.606900000000000011e-04
3.558899999999999952e+00,1.920600000000000085e+00,8.800600000000000003e-04
3.584499999999999797e+00,1.919999999999999929e+00,8.998699999999999885e-04
3.610399999999999832e+00,1.919399999999999995e+00,9.201500000000000044e-04
3.636400000000000077e+00,1.918800000000000061e+00,9.408799999999999499e-04
3.662599999999999856e+00,1.918199999999999905e+00,9.621000000000000212e-04
3.688899999999999846e+00,1.917599999999999971e+00,9.838099999999998929e-04
3.715500000000000025e+00,1.917000000000000037e+00,1.005999999999999950e-03
3.742300000000000182e+00,1.916400000000000103e+00,1.028700000000000014e-03
3.769200000000000106e+00,1.915799999999999947e+00,1.051999999999999984e-03
3.796400000000000219e+00,1.915200000000000014e+00,1.075800000000000020e-03
3.823700000000000099e+00,1.914500000000000091e+00,1.100099999999999906e-03
3.851300000000000168e+00,1.913899999999999935e+00,1.124999999999999915e-03
3.879000000000000004e+00,1.913200000000000012e+00,1.150500000000000047e-03
3.906899999999999817e+00,1.912500000000000089e+00,1.176600000000000085e-03
3.935099999999999820e+00,1.911799999999999944e+00,1.203199999999999973e-03
3.963400000000000034e+00,1.911100000000000021e+00,1.230500000000000040e-03
3.991999999999999993e+00,1.910400000000000098e+00,1.258500000000000070e-03
4.020699999999999719e+00,1.909699999999999953e+00,1.287100000000000006e-03
4.049699999999999633e+00,1.909000000000000030e+00,1.316300000000000065e-03
4.078899999999999970e+00,1.908300000000000107e+00,1.346299999999999927e-03
4.108200000000000074e+00,1.907499999999999973e+00,1.376899999999999912e-03
4.137800000000000367e+00,1.906800000000000050e+00,1.408299999999999916e-03
4.167600000000000193e+00,1.905999999999999917e+00,1.440400000000000100e-03
4.197700000000000209e+00,1.905200000000000005e+00,1.473200000000000030e-03
4.227899999999999991e+00,1.904400000000000093e+00,1.506799999999999980e-03
4.258399999999999963e+00,1.903599999999999959e+00,1.541199999999999948e-03
4.288999999999999702e+00,1.902800000000000047e+00,1.576499999999999993e-03
4.319899999999999629e+00,1.901999999999999913e+00,1.612500000000000001e-03
4.350999999999999979e+00,1.901100000000000012e+00,1.649400000000000085e-03
4.382399999999999629e+00,1.900300000000000100e+00,1.687200000000000028e-03
4.413899999999999935e+00,1.899399999999999977e+00,1.725900000000000047e-03
4.445700000000000429e+00,1.898500000000000076e+00,1.765499999999999925e-03
4.477800000000000225e+00,1.897699999999999942e+00,1.806000000000000097e-03
4.509999999999999787e+00,1.896700000000000053e+00,1.847499999999999967e-03
4.542500000000000426e+00,1.895799999999999930e+00,1.889999999999999970e-03
4.575199999999999712e+00,1.894900000000000029e+00,1.933500000000000106e-03
4.608200000000000074e+00,1.893899999999999917e+00,1.978000000000000157e-03
4.641399999999999970e+00,1.893000000000000016e+00,2.023699999999999805e-03
4.674800000000000288e+00,1.891999999999999904e+00,2.070300000000000178e-03
4.708499999999999908e+00,1.891000000000000014e+00,2.118200000000000204e-03
4.742399999999999949e+00,1.889999999999999902e+00,2.167099999999999929e-03
4.776600000000000179e+00,1.889000000000000012e+00,2.217300000000000174e-03
4.810999999999999943e+00,1.887899999999999912e+00,2.268599999999999957e-03
4.845600000000000129e+00,1.886900000000000022e+00,2.321199999999999826e-03
4.880499999999999616e+00,1.885799999999999921e+00,2.375100000000000215e-03
4.915700000000000180e+00,1.884700000000000042e+00,2.430199999999999982e-03
4.951100000000000279e+00,1.883599999999999941e+00,2.486700000000000108e-03
4.986699999999999910e+00,1.882500000000000062e+00,2.544600000000000160e-03
5.022700000000000387e+00,1.881299999999999972e+00,2.603900000000000138e-03
5.058799999999999741e+00,1.880200000000000093e+00,2.664600000000000041e-03
5.095299999999999940e+00,1.879000000000000004e+00,2.726800000000000144e-03
5.131999999999999673e+00,1.877799999999999914e+00,2.790500000000000012e-03
5.168999999999999595e+00,1.876600000000000046e+00,2.855799999999999918e-03
5.206199999999999939e+00,1.875299999999999967e+00,2.922699999999999864e-03
5.243699999999999584e+00,1.874100000000000099e+00,2.991199999999999849e-03
5.281500000000000306e+00,1.872800000000000020e+00,3.061499999999999985e-03
5.319499999999999673e+00,1.871499999999999941e+00,3.133400000000000161e-03
5.357800000000000118e+00,1.870200000000000085e+00,3.207100000000000055e-03
5.396399999999999864e+00,1.868900000000000006e+00,3.282699999999999941e-03
5.435299999999999798e+00,1.867499999999999938e+00,3.360099999999999979e-03
5.474400000000000155e+00,1.866100000000000092e+00,3.439499999999999849e-03
5.513899999999999579e+00,1.864700000000000024e+00,3.520800000000000145e-03
5.553600000000000314e+00,1.863299999999999956e+00,3.604200000000000112e-03
5.593600000000000350e+00,1.861799999999999899e+00,3.689599999999999911e-03
5.633899999999999686e+00,1.860400000000000054e+00,3.777200000000000089e-03
5.674500000000000099e+00,1.858899999999999997e+00,3.867000000000000211e-03
5.715300000000000047e+00,1.857299999999999951e+00,3.959100000000000119e-03
5.756499999999999950e+00,1.855799999999999894e+00,4.053499999999999812e-03
5.798000000000000043e+00,1.854200000000000070e+00,4.150199999999999723e-03
5.839699999999999669e+00,1.852600000000000025e+00,4.249400000000000399e-03
5.881800000000000139e+00,1.850999999999999979e+00,4.351200000000000380e-03
5.924199999999999910e+00,1.849299999999999944e+00,4.455500000000000259e-03
5.966800000000000104e+00,1.847599999999999909e+00,4.562499999999999716e-03
6.009800000000000253e+00,1.845900000000000096e+00,4.672299999999999891e-03
6.053099999999999703e+00,1.844200000000000061e+00,4.784799999999999644e-03
6.096700000000000230e+00,1.842400000000000038e+00,4.900299999999999795e-03
6.140600000000000058e+00,1.840600000000000014e+00,5.018700000000000071e-03
6.184800000000000075e+00,1.838799999999999990e+00,5.140200000000000151e-03
