wavelength_in_um,n,k
2.897199999999999775e-01,1.294999999999999929e+00,1.737999999999999989e+00
2.910800000000000054e-01,1.300000000000000044e+00,1.752000000000000002e+00
2.924499999999999877e-01,1.306000000000000050e+00,1.766999999999999904e+00
2.938399999999999901e-01,1.312000000000000055e+00,1.780999999999999917e+00
2.952400000000000024e-01,1.318999999999999950e+00,1.796000000000000041e+00
2.966500000000000248e-01,1.324999999999999956e+00,1.810000000000000053e+00
2.980800000000000116e-01,1.332000000000000073e+00,1.824999999999999956e+00
2.995200000000000085e-01,1.340000000000000080e+00,1.838999999999999968e+00
3.009700000000000153e-01,1.346999999999999975e+00,1.852999999999999980e+00
3.024399999999999866e-01,1.354999999999999982e+00,1.866999999999999993e+00
3.039200000000000235e-01,1.362999999999999989e+00,1.881000000000000005e+00
3.054200000000000248e-01,1.370999999999999996e+00,1.895000000000000018e+00
3.069299999999999806e-01,1.379999999999999893e+00,1.909000000000000030e+00
3.084600000000000120e-01,1.389000000000000012e+00,1.923000000000000043e+00
3.099999999999999978e-01,1.397999999999999909e+00,1.935999999999999943e+00
3.115600000000000036e-01,1.407000000000000028e+00,1.949999999999999956e+00
3.131300000000000194e-01,1.415999999999999925e+00,1.963999999999999968e+00
3.147199999999999998e-01,1.425000000000000044e+00,1.977000000000000091e+00
3.163300000000000001e-01,1.435000000000000053e+00,1.991000000000000103e+00
3.179500000000000104e-01,1.445000000000000062e+00,2.004000000000000004e+00
3.195899999999999852e-01,1.455000000000000071e+00,2.016999999999999904e+00
3.212400000000000255e-01,1.465000000000000080e+00,2.031000000000000139e+00
3.229199999999999848e-01,1.475000000000000089e+00,2.044000000000000039e+00
3.246100000000000096e-01,1.485999999999999988e+00,2.057999999999999829e+00
3.263199999999999990e-01,1.495999999999999996e+00,2.071000000000000174e+00
3.280399999999999983e-01,1.506999999999999895e+00,2.084999999999999964e+00
3.297900000000000276e-01,1.518000000000000016e+00,2.097999999999999865e+00
3.315500000000000114e-01,1.528999999999999915e+00,2.112000000000000099e+00
3.333300000000000152e-01,1.540999999999999925e+00,2.125000000000000000e+00
3.351399999999999935e-01,1.552000000000000046e+00,2.138999999999999790e+00
3.369599999999999818e-01,1.564000000000000057e+00,2.153000000000000025e+00
3.387999999999999901e-01,1.576000000000000068e+00,2.165999999999999925e+00
3.406600000000000183e-01,1.588999999999999968e+00,2.180000000000000160e+00
3.425400000000000111e-01,1.602000000000000091e+00,2.193999999999999950e+00
3.444400000000000239e-01,1.614999999999999991e+00,2.208000000000000185e+00
3.463700000000000112e-01,1.627999999999999892e+00,2.221999999999999975e+00
3.483100000000000085e-01,1.641999999999999904e+00,2.236000000000000210e+00
3.502799999999999803e-01,1.655999999999999917e+00,2.250000000000000000e+00
3.522700000000000276e-01,1.669999999999999929e+00,2.263999999999999790e+00
3.542899999999999938e-01,1.685000000000000053e+00,2.278000000000000025e+00
3.563200000000000256e-01,1.699999999999999956e+00,2.291999999999999815e+00
3.583799999999999764e-01,1.715000000000000080e+00,2.306000000000000050e+00
3.604700000000000126e-01,1.731000000000000094e+00,2.319999999999999840e+00
3.625700000000000034e-01,1.747000000000000108e+00,2.334000000000000075e+00
3.647099999999999786e-01,1.764000000000000012e+00,2.347999999999999865e+00
3.668600000000000194e-01,1.780999999999999917e+00,2.361000000000000210e+00
3.690499999999999892e-01,1.798000000000000043e+00,2.375000000000000000e+00
3.712599999999999789e-01,1.814999999999999947e+00,2.387999999999999901e+00
3.734899999999999887e-01,1.832999999999999963e+00,2.400999999999999801e+00
3.757599999999999829e-01,1.850999999999999979e+00,2.415000000000000036e+00
3.780499999999999972e-01,1.870000000000000107e+00,2.427999999999999936e+00
3.803699999999999859e-01,1.889000000000000012e+00,2.440999999999999837e+00
3.827200000000000046e-01,1.907999999999999918e+00,2.454000000000000181e+00
3.850899999999999879e-01,1.927000000000000046e+00,2.466000000000000192e+00
3.875000000000000111e-01,1.947000000000000064e+00,2.479000000000000092e+00
3.899400000000000088e-01,1.967000000000000082e+00,2.491999999999999993e+00
3.924099999999999810e-01,1.987000000000000099e+00,2.504000000000000004e+00
3.948999999999999733e-01,2.008000000000000007e+00,2.516999999999999904e+00
3.974400000000000155e-01,2.028999999999999915e+00,2.528999999999999915e+00
4.000000000000000222e-01,2.049999999999999822e+00,2.540999999999999925e+00
4.026000000000000134e-01,2.072000000000000064e+00,2.553999999999999826e+00
4.052299999999999791e-01,2.093999999999999861e+00,2.565999999999999837e+00
4.078899999999999748e-01,2.116999999999999993e+00,2.577999999999999847e+00
4.106000000000000205e-01,2.140000000000000124e+00,2.589999999999999858e+00
4.133299999999999752e-01,2.162999999999999812e+00,2.601999999999999869e+00
4.161099999999999799e-01,2.186999999999999833e+00,2.613999999999999879e+00
4.189200000000000146e-01,2.212000000000000188e+00,2.625999999999999890e+00
4.217699999999999783e-01,2.238999999999999879e+00,2.640000000000000124e+00
4.246599999999999819e-01,2.262000000000000011e+00,2.649000000000000021e+00
4.275900000000000256e-01,2.287999999999999812e+00,2.660000000000000142e+00
4.305599999999999983e-01,2.314999999999999947e+00,2.670999999999999819e+00
4.335700000000000109e-01,2.342000000000000082e+00,2.681999999999999940e+00
4.366200000000000081e-01,2.369000000000000217e+00,2.692000000000000171e+00
4.397199999999999998e-01,2.396999999999999797e+00,2.701999999999999957e+00
4.428599999999999759e-01,2.426000000000000156e+00,2.710999999999999854e+00
4.460399999999999920e-01,2.455000000000000071e+00,2.721000000000000085e+00
4.492800000000000127e-01,2.483999999999999986e+00,2.729999999999999982e+00
4.525500000000000078e-01,2.512999999999999901e+00,2.737999999999999989e+00
4.558800000000000074e-01,2.543000000000000149e+00,2.745999999999999996e+00
4.592600000000000016e-01,2.572999999999999954e+00,2.754000000000000004e+00
4.626899999999999902e-01,2.604000000000000092e+00,2.762000000000000011e+00
4.661699999999999733e-01,2.633999999999999897e+00,2.770000000000000018e+00
4.697000000000000064e-01,2.665000000000000036e+00,2.778000000000000025e+00
4.732799999999999785e-01,2.697000000000000064e+00,2.785000000000000142e+00
4.769200000000000106e-01,2.729000000000000092e+00,2.793000000000000149e+00
4.806199999999999917e-01,2.761000000000000121e+00,2.799999999999999822e+00
4.843799999999999772e-01,2.794999999999999929e+00,2.807999999999999829e+00
4.881900000000000128e-01,2.829000000000000181e+00,2.815999999999999837e+00
4.920599999999999974e-01,2.863999999999999879e+00,2.823999999999999844e+00
4.959999999999999964e-01,2.899999999999999911e+00,2.831999999999999851e+00
5.000000000000000000e-01,2.936999999999999833e+00,2.838999999999999968e+00
5.040700000000000180e-01,2.975999999999999979e+00,2.846999999999999975e+00
5.081999999999999851e-01,3.016000000000000014e+00,2.854000000000000092e+00
5.123999999999999666e-01,3.056999999999999940e+00,2.861000000000000210e+00
5.166699999999999626e-01,3.100999999999999979e+00,2.866999999999999993e+00
5.210099999999999731e-01,3.145999999999999908e+00,2.871999999999999886e+00
5.254199999999999982e-01,3.192000000000000171e+00,2.875999999999999890e+00
5.299099999999999921e-01,3.241000000000000103e+00,2.878000000000000114e+00
5.344799999999999551e-01,3.290999999999999925e+00,2.879000000000000004e+00
5.391299999999999981e-01,3.342999999999999972e+00,2.878000000000000114e+00
5.438600000000000101e-01,3.395999999999999908e+00,2.875000000000000000e+00
5.486699999999999910e-01,3.450000000000000178e+00,2.870000000000000107e+00
5.535700000000000065e-01,3.505999999999999783e+00,2.862000000000000099e+00
5.585599999999999454e-01,3.563000000000000167e+00,2.850999999999999979e+00
5.636400000000000299e-01,3.620000000000000107e+00,2.838000000000000078e+00
5.688100000000000378e-01,3.677999999999999936e+00,2.821000000000000174e+00
5.740699999999999692e-01,3.734999999999999876e+00,2.801000000000000156e+00
5.794399999999999551e-01,3.793000000000000149e+00,2.778000000000000025e+00
5.849100000000000410e-01,3.850000000000000089e+00,2.751999999999999780e+00
5.904800000000000049e-01,3.907000000000000028e+00,2.722999999999999865e+00
5.961499999999999577e-01,3.962000000000000188e+00,2.689999999999999947e+00
6.019400000000000306e-01,4.016000000000000014e+00,2.653999999999999915e+00
6.078400000000000469e-01,4.067999999999999616e+00,2.616000000000000103e+00
6.138599999999999612e-01,4.118999999999999773e+00,2.573999999999999844e+00
6.199999999999999956e-01,4.166000000000000369e+00,2.529999999999999805e+00
6.262600000000000389e-01,4.211999999999999744e+00,2.483000000000000096e+00
6.326500000000000457e-01,4.254999999999999893e+00,2.434000000000000163e+00
6.391799999999999704e-01,4.293999999999999595e+00,2.383000000000000007e+00
6.458300000000000152e-01,4.331000000000000405e+00,2.330999999999999961e+00
6.526300000000000434e-01,4.363999999999999879e+00,2.277000000000000135e+00
6.595699999999999896e-01,4.394000000000000128e+00,2.221999999999999975e+00
6.666699999999999848e-01,4.421000000000000263e+00,2.165999999999999925e+00
6.739100000000000090e-01,4.443999999999999950e+00,2.109999999999999876e+00
6.813200000000000367e-01,4.464000000000000412e+00,2.053999999999999826e+00
6.888900000000000023e-01,4.480000000000000426e+00,1.997000000000000108e+00
6.966299999999999715e-01,4.491999999999999993e+00,1.941999999999999948e+00
7.045500000000000096e-01,4.501000000000000334e+00,1.887999999999999901e+00
7.126400000000000512e-01,4.506999999999999673e+00,1.834000000000000075e+00
7.209299999999999597e-01,4.509999999999999787e+00,1.782999999999999918e+00
7.294100000000000028e-01,4.511000000000000121e+00,1.733000000000000096e+00
7.380999999999999783e-01,4.508000000000000007e+00,1.685999999999999943e+00
7.469900000000000428e-01,4.503000000000000114e+00,1.639999999999999902e+00
7.560999999999999943e-01,4.496999999999999886e+00,1.598000000000000087e+00
7.654300000000000548e-01,4.488000000000000433e+00,1.558000000000000052e+00
7.750000000000000222e-01,4.477999999999999758e+00,1.522000000000000020e+00
7.848100000000000076e-01,4.466999999999999638e+00,1.489000000000000101e+00
7.948699999999999655e-01,4.456000000000000405e+00,1.459000000000000075e+00
8.051899999999999613e-01,4.445000000000000284e+00,1.433000000000000052e+00
8.157900000000000151e-01,4.434000000000000163e+00,1.409000000000000030e+00
8.266700000000000159e-01,4.424000000000000377e+00,1.389000000000000012e+00
8.378400000000000292e-01,4.416000000000000369e+00,1.372999999999999998e+00
8.493199999999999639e-01,4.408999999999999808e+00,1.358999999999999986e+00
8.611100000000000421e-01,4.405000000000000249e+00,1.346999999999999975e+00
8.732400000000000162e-01,4.403999999999999915e+00,1.338000000000000078e+00
8.857099999999999973e-01,4.405999999999999694e+00,1.330000000000000071e+00
8.985499999999999599e-01,4.411999999999999922e+00,1.324000000000000066e+00
9.117600000000000149e-01,4.421000000000000263e+00,1.318000000000000060e+00
9.253700000000000259e-01,4.434999999999999609e+00,1.310999999999999943e+00
9.393899999999999473e-01,4.451999999999999957e+00,1.304000000000000048e+00
9.538499999999999757e-01,4.472999999999999865e+00,1.294999999999999929e+00
9.687500000000000000e-01,4.498000000000000220e+00,1.284000000000000030e+00
9.841299999999999493e-01,4.525999999999999801e+00,1.268999999999999906e+00
1.000000000000000000e+00,4.557000000000000384e+00,1.250000000000000000e+00
1.016399999999999970e+00,4.589999999999999858e+00,1.227000000000000091e+00
1.033300000000000107e+00,4.623000000000000220e+00,1.197999999999999954e+00
1.050799999999999956e+00,4.657000000000000028e+00,1.163999999999999924e+00
1.068999999999999950e+00,4.690000000000000391e+00,1.125000000000000000e+00
1.087699999999999889e+00,4.721000000000000085e+00,1.080999999999999961e+00
1.107099999999999973e+00,4.750000000000000000e+00,1.032000000000000028e+00
1.127299999999999969e+00,4.774000000000000021e+00,9.779999999999999805e-01
1.148099999999999898e+00,4.793999999999999595e+00,9.210000000000000409e-01
1.169799999999999951e+00,4.809999999999999609e+00,8.609999999999999876e-01
1.192299999999999915e+00,4.818999999999999950e+00,7.980000000000000426e-01
1.215700000000000003e+00,4.823999999999999844e+00,7.349999999999999867e-01
1.239999999999999991e+00,4.822000000000000064e+00,6.720000000000000417e-01
1.265300000000000091e+00,4.815999999999999837e+00,6.089999999999999858e-01
1.291700000000000070e+00,4.804000000000000270e+00,5.470000000000000417e-01
1.319099999999999939e+00,4.786999999999999922e+00,4.879999999999999893e-01
1.347800000000000109e+00,4.766000000000000014e+00,4.309999999999999942e-01
1.441899999999999959e+00,4.682999999999999829e+00,2.800000000000000266e-01
1.476199999999999957e+00,4.650000000000000355e+00,2.359999999999999876e-01
1.512199999999999989e+00,4.615000000000000213e+00,1.960000000000000075e-01
1.550000000000000044e+00,4.578999999999999737e+00,1.610000000000000042e-01
1.589699999999999891e+00,4.541999999999999815e+00,1.280000000000000027e-01
1.631599999999999939e+00,4.503999999999999559e+00,1.000000000000000056e-01
1.675699999999999967e+00,4.466999999999999638e+00,7.499999999999999722e-02
1.722199999999999953e+00,4.429000000000000270e+00,5.399999999999999939e-02
1.771400000000000086e+00,4.391000000000000014e+00,3.599999999999999728e-02
1.823499999999999899e+00,4.354000000000000092e+00,2.199999999999999872e-02
1.878800000000000026e+00,4.317999999999999616e+00,1.200000000000000025e-02
1.937500000000000000e+00,4.283999999999999808e+00,5.000000000000000104e-03
2.000000000000000000e+00,4.251999999999999780e+00,2.000000000000000042e-03
6.000000000000000000e+00,4.900000000000000355e+00,0.000000000000000000e+00
2.000000000000000000e+01,4.900000000000000355e+00,0.000000000000000000e+00
