wavelength_in_um,n,k
4.849999999999999867e-01,2.410676000000000041e+00,2.199999999999999943e-05
4.899999999999999911e-01,2.405812000000000062e+00,1.800000000000000046e-05
4.949999999999999956e-01,2.401149999999999896e+00,1.500000000000000038e-05
5.000000000000000000e-01,2.396676999999999946e+00,1.299999999999999920e-05
5.050000000000000044e-01,2.392383000000000148e+00,1.000000000000000082e-05
5.100000000000000089e-01,2.388257999999999992e+00,9.000000000000000228e-06
5.150000000000000133e-01,2.384291000000000160e+00,6.999999999999999895e-06
5.200000000000000178e-01,2.380475000000000119e+00,6.000000000000000152e-06
5.250000000000000222e-01,2.376800999999999942e+00,5.000000000000000409e-06
5.300000000000000266e-01,2.373260999999999843e+00,5.000000000000000409e-06
5.350000000000000311e-01,2.369848999999999872e+00,3.999999999999999819e-06
5.400000000000000355e-01,2.366559000000000079e+00,3.000000000000000076e-06
5.450000000000000400e-01,2.363382999999999790e+00,3.000000000000000076e-06
5.500000000000000444e-01,2.360317000000000220e+00,3.000000000000000076e-06
5.550000000000000488e-01,2.357355000000000089e+00,1.999999999999999909e-06
5.600000000000000533e-01,2.354492000000000029e+00,1.999999999999999909e-06
5.649999999999999467e-01,2.351723999999999926e+00,1.999999999999999909e-06
5.699999999999999512e-01,2.349045999999999967e+00,9.999999999999999547e-07
5.749999999999999556e-01,2.346454000000000040e+00,9.999999999999999547e-07
5.799999999999999600e-01,2.343944000000000027e+00,9.999999999999999547e-07
5.849999999999999645e-01,2.341512999999999955e+00,9.999999999999999547e-07
5.899999999999999689e-01,2.339157000000000153e+00,9.999999999999999547e-07
5.949999999999999734e-01,2.336873000000000200e+00,9.999999999999999547e-07
5.999999999999999778e-01,2.334656999999999982e+00,9.999999999999999547e-07
6.049999999999999822e-01,2.332507999999999804e+00,9.999999999999999547e-07
6.099999999999999867e-01,2.330421999999999993e+00,9.999999999999999547e-07
6.149999999999999911e-01,2.328396000000000132e+00,0.000000000000000000e+00
6.199999999999999956e-01,2.326429000000000080e+00,0.000000000000000000e+00
6.250000000000000000e-01,2.324517999999999862e+00,0.000000000000000000e+00
6.300000000000000044e-01,2.322659999999999947e+00,0.000000000000000000e+00
6.350000000000000089e-01,2.320854000000000195e+00,0.000000000000000000e+00
6.400000000000000133e-01,2.319097999999999882e+00,0.000000000000000000e+00
6.450000000000000178e-01,2.317388999999999921e+00,0.000000000000000000e+00
6.500000000000000222e-01,2.315726000000000173e+00,0.000000000000000000e+00
6.550000000000000266e-01,2.314108000000000054e+00,0.000000000000000000e+00
6.600000000000000311e-01,2.312532000000000032e+00,0.000000000000000000e+00
6.650000000000000355e-01,2.310998000000000108e+00,0.000000000000000000e+00
6.700000000000000400e-01,2.309502999999999862e+00,0.000000000000000000e+00
6.750000000000000444e-01,2.308046000000000042e+00,0.000000000000000000e+00
6.800000000000000488e-01,2.306626000000000065e+00,0.000000000000000000e+00
6.850000000000000533e-01,2.305241999999999791e+00,0.000000000000000000e+00
6.899999999999999467e-01,2.303891999999999829e+00,0.000000000000000000e+00
6.949999999999999512e-01,2.302575000000000038e+00,0.000000000000000000e+00
6.999999999999999556e-01,2.301290999999999976e+00,0.000000000000000000e+00
7.049999999999999600e-01,2.300037000000000109e+00,0.000000000000000000e+00
7.099999999999999645e-01,2.298814000000000135e+00,0.000000000000000000e+00
7.149999999999999689e-01,2.297619000000000078e+00,0.000000000000000000e+00
7.199999999999999734e-01,2.296453000000000078e+00,0.000000000000000000e+00
7.249999999999999778e-01,2.295313000000000159e+00,0.000000000000000000e+00
7.299999999999999822e-01,2.294200000000000017e+00,0.000000000000000000e+00
7.349999999999999867e-01,2.293112999999999957e+00,0.000000000000000000e+00
7.399999999999999911e-01,2.292050000000000143e+00,0.000000000000000000e+00
7.449999999999999956e-01,2.291011000000000131e+00,0.000000000000000000e+00
7.500000000000000000e-01,2.289995999999999921e+00,0.000000000000000000e+00
7.550000000000000044e-01,2.289001999999999981e+00,0.000000000000000000e+00
7.600000000000000089e-01,2.288031000000000148e+00,0.000000000000000000e+00
7.650000000000000133e-01,2.287081000000000142e+00,0.000000000000000000e+00
7.700000000000000178e-01,2.286150999999999822e+00,0.000000000000000000e+00
7.750000000000000222e-01,2.285241000000000078e+00,0.000000000000000000e+00
7.800000000000000266e-01,2.284351000000000020e+00,0.000000000000000000e+00
7.850000000000000311e-01,2.283478999999999814e+00,0.000000000000000000e+00
7.900000000000000355e-01,2.282626000000000044e+00,0.000000000000000000e+00
7.950000000000000400e-01,2.281789999999999985e+00,0.000000000000000000e+00
8.000000000000000444e-01,2.280972000000000222e+00,0.000000000000000000e+00
8.050000000000000488e-01,2.280170000000000030e+00,0.000000000000000000e+00
8.100000000000000533e-01,2.279383999999999855e+00,0.000000000000000000e+00
8.149999999999999467e-01,2.278614999999999835e+00,0.000000000000000000e+00
8.199999999999999512e-01,2.277861000000000136e+00,0.000000000000000000e+00
8.249999999999999556e-01,2.277121000000000173e+00,0.000000000000000000e+00
8.299999999999999600e-01,2.276396999999999782e+00,0.000000000000000000e+00
8.349999999999999645e-01,2.275685999999999876e+00,0.000000000000000000e+00
8.399999999999999689e-01,2.274989999999999846e+00,0.000000000000000000e+00
8.449999999999999734e-01,2.274306000000000161e+00,0.000000000000000000e+00
8.499999999999999778e-01,2.273636000000000212e+00,0.000000000000000000e+00
8.549999999999999822e-01,2.272978999999999861e+00,0.000000000000000000e+00
8.599999999999999867e-01,2.272333999999999854e+00,0.000000000000000000e+00
8.649999999999999911e-01,2.271701000000000192e+00,0.000000000000000000e+00
8.699999999999999956e-01,2.271079999999999988e+00,0.000000000000000000e+00
8.750000000000000000e-01,2.270471000000000128e+00,0.000000000000000000e+00
8.800000000000000044e-01,2.269871999999999890e+00,0.000000000000000000e+00
8.850000000000000089e-01,2.269284999999999997e+00,0.000000000000000000e+00
8.900000000000000133e-01,2.268708000000000169e+00,0.000000000000000000e+00
8.950000000000000178e-01,2.268142000000000102e+00,0.000000000000000000e+00
9.000000000000000222e-01,2.267586000000000102e+00,0.000000000000000000e+00
9.050000000000000266e-01,2.267040000000000166e+00,0.000000000000000000e+00
9.100000000000000311e-01,2.266503000000000156e+00,0.000000000000000000e+00
9.150000000000000355e-01,2.265976000000000212e+00,0.000000000000000000e+00
9.200000000000000400e-01,2.265458000000000194e+00,0.000000000000000000e+00
9.250000000000000444e-01,2.264949000000000101e+00,0.000000000000000000e+00
9.300000000000000488e-01,2.264448999999999934e+00,0.000000000000000000e+00
9.350000000000000533e-01,2.263956999999999997e+00,0.000000000000000000e+00
9.399999999999999467e-01,2.263473999999999986e+00,0.000000000000000000e+00
9.449999999999999512e-01,2.262999000000000205e+00,0.000000000000000000e+00
9.499999999999999556e-01,2.262532000000000210e+00,0.000000000000000000e+00
9.549999999999999600e-01,2.262073000000000000e+00,0.000000000000000000e+00
9.599999999999999645e-01,2.261620999999999881e+00,0.000000000000000000e+00
9.649999999999999689e-01,2.261176999999999992e+00,0.000000000000000000e+00
9.699999999999999734e-01,2.260740999999999890e+00,0.000000000000000000e+00
9.749999999999999778e-01,2.260311000000000181e+00,0.000000000000000000e+00
9.799999999999999822e-01,2.259888000000000119e+00,0.000000000000000000e+00
9.849999999999999867e-01,2.259472000000000147e+00,0.000000000000000000e+00
9.899999999999999911e-01,2.259062999999999821e+00,0.000000000000000000e+00
9.949999999999999956e-01,2.258661000000000030e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.258265000000000189e+00,0.000000000000000000e+00
1.004999999999999893e+00,2.257874999999999854e+00,0.000000000000000000e+00
1.010000000000000009e+00,2.257490999999999914e+00,0.000000000000000000e+00
1.014999999999999902e+00,2.257112999999999925e+00,0.000000000000000000e+00
1.020000000000000018e+00,2.256740999999999886e+00,0.000000000000000000e+00
1.024999999999999911e+00,2.256374999999999797e+00,0.000000000000000000e+00
1.030000000000000027e+00,2.256013999999999964e+00,0.000000000000000000e+00
1.034999999999999920e+00,2.255659000000000081e+00,0.000000000000000000e+00
1.040000000000000036e+00,2.255310000000000148e+00,0.000000000000000000e+00
1.044999999999999929e+00,2.254964999999999886e+00,0.000000000000000000e+00
1.050000000000000044e+00,2.254626000000000019e+00,0.000000000000000000e+00
1.054999999999999938e+00,2.254291999999999963e+00,0.000000000000000000e+00
1.060000000000000053e+00,2.253963000000000161e+00,0.000000000000000000e+00
1.064999999999999947e+00,2.253639000000000170e+00,0.000000000000000000e+00
1.070000000000000062e+00,2.253318999999999850e+00,0.000000000000000000e+00
1.074999999999999956e+00,2.253004999999999924e+00,0.000000000000000000e+00
1.080000000000000071e+00,2.252693999999999974e+00,0.000000000000000000e+00
1.084999999999999964e+00,2.252388999999999974e+00,0.000000000000000000e+00
1.090000000000000080e+00,2.252086999999999950e+00,0.000000000000000000e+00
1.094999999999999973e+00,2.251790000000000180e+00,0.000000000000000000e+00
1.100000000000000089e+00,2.251498000000000221e+00,0.000000000000000000e+00
1.104999999999999982e+00,2.251208999999999794e+00,0.000000000000000000e+00
1.110000000000000098e+00,2.250925000000000065e+00,0.000000000000000000e+00
1.114999999999999991e+00,2.250643999999999867e+00,0.000000000000000000e+00
1.120000000000000107e+00,2.250367999999999924e+00,0.000000000000000000e+00
1.125000000000000000e+00,2.250094999999999956e+00,0.000000000000000000e+00
1.129999999999999893e+00,2.249826000000000104e+00,0.000000000000000000e+00
1.135000000000000009e+00,2.249560999999999922e+00,0.000000000000000000e+00
1.139999999999999902e+00,2.249299999999999855e+00,0.000000000000000000e+00
1.145000000000000018e+00,2.249042000000000208e+00,0.000000000000000000e+00
1.149999999999999911e+00,2.248787000000000091e+00,0.000000000000000000e+00
1.155000000000000027e+00,2.248536000000000090e+00,0.000000000000000000e+00
1.159999999999999920e+00,2.248289000000000204e+00,0.000000000000000000e+00
1.165000000000000036e+00,2.248044000000000153e+00,0.000000000000000000e+00
1.169999999999999929e+00,2.247803000000000218e+00,0.000000000000000000e+00
1.175000000000000044e+00,2.247565999999999953e+00,0.000000000000000000e+00
1.179999999999999938e+00,2.247330999999999968e+00,0.000000000000000000e+00
1.185000000000000053e+00,2.247098999999999958e+00,0.000000000000000000e+00
1.189999999999999947e+00,2.246871000000000063e+00,0.000000000000000000e+00
1.195000000000000062e+00,2.246645000000000003e+00,0.000000000000000000e+00
1.199999999999999956e+00,2.246423000000000059e+00,0.000000000000000000e+00
1.205000000000000071e+00,2.246202999999999950e+00,0.000000000000000000e+00
1.209999999999999964e+00,2.245985999999999816e+00,0.000000000000000000e+00
1.215000000000000080e+00,2.245772000000000101e+00,0.000000000000000000e+00
1.219999999999999973e+00,2.245559999999999778e+00,0.000000000000000000e+00
1.225000000000000089e+00,2.245352000000000015e+00,0.000000000000000000e+00
1.229999999999999982e+00,2.245146000000000086e+00,0.000000000000000000e+00
1.235000000000000098e+00,2.244941999999999993e+00,0.000000000000000000e+00
1.239999999999999991e+00,2.244740999999999875e+00,0.000000000000000000e+00
1.245000000000000107e+00,2.244543000000000177e+00,0.000000000000000000e+00
1.250000000000000000e+00,2.244346999999999870e+00,0.000000000000000000e+00
1.254999999999999893e+00,2.244152999999999842e+00,0.000000000000000000e+00
1.260000000000000009e+00,2.243961999999999790e+00,0.000000000000000000e+00
1.264999999999999902e+00,2.243773000000000017e+00,0.000000000000000000e+00
1.270000000000000018e+00,2.243587000000000220e+00,0.000000000000000000e+00
1.274999999999999911e+00,2.243402999999999814e+00,0.000000000000000000e+00
1.280000000000000027e+00,2.243221000000000132e+00,0.000000000000000000e+00
1.284999999999999920e+00,2.243040999999999840e+00,0.000000000000000000e+00
1.290000000000000036e+00,2.242862999999999829e+00,0.000000000000000000e+00
1.294999999999999929e+00,2.242687999999999793e+00,0.000000000000000000e+00
1.300000000000000044e+00,2.242515000000000036e+00,0.000000000000000000e+00
1.304999999999999938e+00,2.242342999999999975e+00,0.000000000000000000e+00
1.310000000000000053e+00,2.242173999999999889e+00,0.000000000000000000e+00
1.314999999999999947e+00,2.242007000000000083e+00,0.000000000000000000e+00
1.320000000000000062e+00,2.241840999999999973e+00,0.000000000000000000e+00
1.324999999999999956e+00,2.241677999999999837e+00,0.000000000000000000e+00
1.330000000000000071e+00,2.241515999999999842e+00,0.000000000000000000e+00
1.334999999999999964e+00,2.241356999999999822e+00,0.000000000000000000e+00
1.340000000000000080e+00,2.241198999999999941e+00,0.000000000000000000e+00
1.344999999999999973e+00,2.241042999999999896e+00,0.000000000000000000e+00
1.350000000000000089e+00,2.240889000000000131e+00,0.000000000000000000e+00
1.354999999999999982e+00,2.240736000000000061e+00,0.000000000000000000e+00
1.360000000000000098e+00,2.240584999999999827e+00,0.000000000000000000e+00
1.364999999999999991e+00,2.240435999999999872e+00,0.000000000000000000e+00
1.370000000000000107e+00,2.240289000000000197e+00,0.000000000000000000e+00
1.375000000000000000e+00,2.240143000000000217e+00,0.000000000000000000e+00
1.379999999999999893e+00,2.239999000000000073e+00,0.000000000000000000e+00
1.385000000000000009e+00,2.239857000000000209e+00,0.000000000000000000e+00
1.389999999999999902e+00,2.239716000000000040e+00,0.000000000000000000e+00
1.395000000000000018e+00,2.239577000000000151e+00,0.000000000000000000e+00
1.399999999999999911e+00,2.239438999999999957e+00,0.000000000000000000e+00
1.405000000000000027e+00,2.239303000000000043e+00,0.000000000000000000e+00
1.409999999999999920e+00,2.239167999999999825e+00,0.000000000000000000e+00
1.415000000000000036e+00,2.239034999999999886e+00,0.000000000000000000e+00
1.419999999999999929e+00,2.238903000000000088e+00,0.000000000000000000e+00
1.425000000000000044e+00,2.238771999999999984e+00,0.000000000000000000e+00
1.429999999999999938e+00,2.238643000000000161e+00,0.000000000000000000e+00
1.435000000000000053e+00,2.238516000000000172e+00,0.000000000000000000e+00
1.439999999999999947e+00,2.238389999999999880e+00,0.000000000000000000e+00
1.445000000000000062e+00,2.238265000000000171e+00,0.000000000000000000e+00
1.449999999999999956e+00,2.238141000000000158e+00,0.000000000000000000e+00
1.455000000000000071e+00,2.238018999999999981e+00,0.000000000000000000e+00
1.459999999999999964e+00,2.237897999999999943e+00,0.000000000000000000e+00
1.465000000000000080e+00,2.237778000000000045e+00,0.000000000000000000e+00
1.469999999999999973e+00,2.237659999999999982e+00,0.000000000000000000e+00
1.475000000000000089e+00,2.237541999999999920e+00,0.000000000000000000e+00
1.479999999999999982e+00,2.237426000000000137e+00,0.000000000000000000e+00
1.485000000000000098e+00,2.237312000000000189e+00,0.000000000000000000e+00
1.489999999999999991e+00,2.237197999999999798e+00,0.000000000000000000e+00
1.495000000000000107e+00,2.237084999999999990e+00,0.000000000000000000e+00
1.500000000000000000e+00,2.236974000000000018e+00,0.000000000000000000e+00
1.504999999999999893e+00,2.236864000000000186e+00,0.000000000000000000e+00
1.510000000000000009e+00,2.236755000000000049e+00,0.000000000000000000e+00
1.514999999999999902e+00,2.236647000000000052e+00,0.000000000000000000e+00
1.520000000000000018e+00,2.236540000000000195e+00,0.000000000000000000e+00
1.524999999999999911e+00,2.236434000000000033e+00,0.000000000000000000e+00
1.530000000000000027e+00,2.236330000000000151e+00,0.000000000000000000e+00
1.534999999999999920e+00,2.236225999999999825e+00,0.000000000000000000e+00
1.540000000000000036e+00,2.236123000000000083e+00,0.000000000000000000e+00
1.544999999999999929e+00,2.236022000000000176e+00,0.000000000000000000e+00
1.550000000000000044e+00,2.235920999999999825e+00,0.000000000000000000e+00
1.554999999999999938e+00,2.235821000000000058e+00,0.000000000000000000e+00
1.560000000000000053e+00,2.235723000000000127e+00,0.000000000000000000e+00
1.564999999999999947e+00,2.235625000000000195e+00,0.000000000000000000e+00
1.570000000000000062e+00,2.235527999999999960e+00,0.000000000000000000e+00
1.574999999999999956e+00,2.235433000000000003e+00,0.000000000000000000e+00
1.580000000000000071e+00,2.235338000000000047e+00,0.000000000000000000e+00
1.584999999999999964e+00,2.235243999999999787e+00,0.000000000000000000e+00
1.590000000000000080e+00,2.235151000000000110e+00,0.000000000000000000e+00
1.594999999999999973e+00,2.235059000000000129e+00,0.000000000000000000e+00
1.600000000000000089e+00,2.234967000000000148e+00,0.000000000000000000e+00
1.604999999999999982e+00,2.234877000000000002e+00,0.000000000000000000e+00
1.610000000000000098e+00,2.234786999999999857e+00,0.000000000000000000e+00
1.614999999999999991e+00,2.234698999999999991e+00,0.000000000000000000e+00
1.620000000000000107e+00,2.234611000000000125e+00,0.000000000000000000e+00
1.625000000000000000e+00,2.234523999999999955e+00,0.000000000000000000e+00
1.629999999999999893e+00,2.234437999999999924e+00,0.000000000000000000e+00
1.635000000000000009e+00,2.234351999999999894e+00,0.000000000000000000e+00
1.639999999999999902e+00,2.234268000000000143e+00,0.000000000000000000e+00
1.645000000000000018e+00,2.234183999999999948e+00,0.000000000000000000e+00
1.649999999999999911e+00,2.234100999999999893e+00,0.000000000000000000e+00
1.655000000000000027e+00,2.234018999999999977e+00,0.000000000000000000e+00
1.659999999999999920e+00,2.233937000000000062e+00,0.000000000000000000e+00
1.665000000000000036e+00,2.233855999999999842e+00,0.000000000000000000e+00
1.669999999999999929e+00,2.233776000000000206e+00,0.000000000000000000e+00
1.675000000000000044e+00,2.233696999999999822e+00,0.000000000000000000e+00
1.679999999999999938e+00,2.233619000000000021e+00,0.000000000000000000e+00
1.685000000000000053e+00,2.233541000000000221e+00,0.000000000000000000e+00
1.689999999999999947e+00,2.233464000000000116e+00,0.000000000000000000e+00
1.695000000000000062e+00,2.233387000000000011e+00,0.000000000000000000e+00
1.699999999999999956e+00,2.233311000000000046e+00,0.000000000000000000e+00
1.705000000000000071e+00,2.233236000000000221e+00,0.000000000000000000e+00
1.709999999999999964e+00,2.233162000000000091e+00,0.000000000000000000e+00
1.715000000000000080e+00,2.233087999999999962e+00,0.000000000000000000e+00
1.719999999999999973e+00,2.233014999999999972e+00,0.000000000000000000e+00
1.725000000000000089e+00,2.232943000000000122e+00,0.000000000000000000e+00
1.729999999999999982e+00,2.232870999999999828e+00,0.000000000000000000e+00
1.735000000000000098e+00,2.232800000000000118e+00,0.000000000000000000e+00
1.739999999999999991e+00,2.232728999999999964e+00,0.000000000000000000e+00
1.745000000000000107e+00,2.232658999999999949e+00,0.000000000000000000e+00
1.750000000000000000e+00,2.232590000000000074e+00,0.000000000000000000e+00
1.754999999999999893e+00,2.232521000000000200e+00,0.000000000000000000e+00
1.760000000000000009e+00,2.232453000000000021e+00,0.000000000000000000e+00
1.764999999999999902e+00,2.232384999999999842e+00,0.000000000000000000e+00
1.770000000000000018e+00,2.232317999999999802e+00,0.000000000000000000e+00
1.774999999999999911e+00,2.232251999999999903e+00,0.000000000000000000e+00
1.780000000000000027e+00,2.232186000000000003e+00,0.000000000000000000e+00
1.784999999999999920e+00,2.232120999999999800e+00,0.000000000000000000e+00
1.790000000000000036e+00,2.232056000000000040e+00,0.000000000000000000e+00
1.794999999999999929e+00,2.231991999999999976e+00,0.000000000000000000e+00
1.800000000000000044e+00,2.231929000000000052e+00,0.000000000000000000e+00
1.804999999999999938e+00,2.231866000000000128e+00,0.000000000000000000e+00
1.810000000000000053e+00,2.231803000000000203e+00,0.000000000000000000e+00
1.814999999999999947e+00,2.231740999999999975e+00,0.000000000000000000e+00
1.820000000000000062e+00,2.231679999999999886e+00,0.000000000000000000e+00
1.824999999999999956e+00,2.231618999999999797e+00,0.000000000000000000e+00
1.830000000000000071e+00,2.231558000000000153e+00,0.000000000000000000e+00
1.834999999999999964e+00,2.231498000000000204e+00,0.000000000000000000e+00
1.840000000000000080e+00,2.231438999999999950e+00,0.000000000000000000e+00
1.844999999999999973e+00,2.231380000000000141e+00,0.000000000000000000e+00
1.850000000000000089e+00,2.231320999999999888e+00,0.000000000000000000e+00
1.854999999999999982e+00,2.231263000000000218e+00,0.000000000000000000e+00
1.860000000000000098e+00,2.231205999999999801e+00,0.000000000000000000e+00
1.864999999999999991e+00,2.231148999999999827e+00,0.000000000000000000e+00
1.870000000000000107e+00,2.231091999999999853e+00,0.000000000000000000e+00
1.875000000000000000e+00,2.231036000000000019e+00,0.000000000000000000e+00
1.879999999999999893e+00,2.230980000000000185e+00,0.000000000000000000e+00
1.885000000000000009e+00,2.230925000000000047e+00,0.000000000000000000e+00
1.889999999999999902e+00,2.230869999999999909e+00,0.000000000000000000e+00
1.895000000000000018e+00,2.230815999999999910e+00,0.000000000000000000e+00
1.899999999999999911e+00,2.230761999999999912e+00,0.000000000000000000e+00
1.905000000000000027e+00,2.230707999999999913e+00,0.000000000000000000e+00
1.909999999999999920e+00,2.230655000000000054e+00,0.000000000000000000e+00
1.915000000000000036e+00,2.230602999999999891e+00,0.000000000000000000e+00
1.919999999999999929e+00,2.230550000000000033e+00,0.000000000000000000e+00
1.925000000000000044e+00,2.230499000000000009e+00,0.000000000000000000e+00
1.929999999999999938e+00,2.230446999999999846e+00,0.000000000000000000e+00
1.935000000000000053e+00,2.230395999999999823e+00,0.000000000000000000e+00
1.939999999999999947e+00,2.230345999999999940e+00,0.000000000000000000e+00
1.945000000000000062e+00,2.230294999999999916e+00,0.000000000000000000e+00
1.949999999999999956e+00,2.230246000000000173e+00,0.000000000000000000e+00
1.955000000000000071e+00,2.230195999999999845e+00,0.000000000000000000e+00
1.959999999999999964e+00,2.230147000000000101e+00,0.000000000000000000e+00
1.965000000000000080e+00,2.230099000000000053e+00,0.000000000000000000e+00
1.969999999999999973e+00,2.230049999999999866e+00,0.000000000000000000e+00
1.975000000000000089e+00,2.230001999999999818e+00,0.000000000000000000e+00
1.979999999999999982e+00,2.229954999999999909e+00,0.000000000000000000e+00
1.985000000000000098e+00,2.229908000000000001e+00,0.000000000000000000e+00
1.989999999999999991e+00,2.229861000000000093e+00,0.000000000000000000e+00
1.995000000000000107e+00,2.229814000000000185e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.229767999999999972e+00,0.000000000000000000e+00
2.004999999999999893e+00,2.229722999999999900e+00,0.000000000000000000e+00
2.009999999999999787e+00,2.229677000000000131e+00,0.000000000000000000e+00
2.015000000000000124e+00,2.229632000000000058e+00,0.000000000000000000e+00
2.020000000000000018e+00,2.229586999999999986e+00,0.000000000000000000e+00
2.024999999999999911e+00,2.229543000000000053e+00,0.000000000000000000e+00
2.029999999999999805e+00,2.229499000000000120e+00,0.000000000000000000e+00
2.035000000000000142e+00,2.229455000000000187e+00,0.000000000000000000e+00
2.040000000000000036e+00,2.229411999999999949e+00,0.000000000000000000e+00
2.044999999999999929e+00,2.229369000000000156e+00,0.000000000000000000e+00
2.049999999999999822e+00,2.229325999999999919e+00,0.000000000000000000e+00
2.055000000000000160e+00,2.229283000000000126e+00,0.000000000000000000e+00
2.060000000000000053e+00,2.229241000000000028e+00,0.000000000000000000e+00
2.064999999999999947e+00,2.229198999999999931e+00,0.000000000000000000e+00
2.069999999999999840e+00,2.229157999999999973e+00,0.000000000000000000e+00
2.075000000000000178e+00,2.229117000000000015e+00,0.000000000000000000e+00
2.080000000000000071e+00,2.229076000000000057e+00,0.000000000000000000e+00
2.084999999999999964e+00,2.229035000000000100e+00,0.000000000000000000e+00
2.089999999999999858e+00,2.228994999999999838e+00,0.000000000000000000e+00
2.095000000000000195e+00,2.228955000000000020e+00,0.000000000000000000e+00
2.100000000000000089e+00,2.228915000000000202e+00,0.000000000000000000e+00
2.104999999999999982e+00,2.228876000000000079e+00,0.000000000000000000e+00
2.109999999999999876e+00,2.228835999999999817e+00,0.000000000000000000e+00
2.115000000000000213e+00,2.228797999999999835e+00,0.000000000000000000e+00
2.120000000000000107e+00,2.228759000000000157e+00,0.000000000000000000e+00
2.125000000000000000e+00,2.228721000000000174e+00,0.000000000000000000e+00
2.129999999999999893e+00,2.228683000000000192e+00,0.000000000000000000e+00
2.134999999999999787e+00,2.228645000000000209e+00,0.000000000000000000e+00
2.140000000000000124e+00,2.228606999999999783e+00,0.000000000000000000e+00
2.145000000000000018e+00,2.228569999999999940e+00,0.000000000000000000e+00
2.149999999999999911e+00,2.228533000000000097e+00,0.000000000000000000e+00
2.154999999999999805e+00,2.228495999999999810e+00,0.000000000000000000e+00
2.160000000000000142e+00,2.228460000000000107e+00,0.000000000000000000e+00
2.165000000000000036e+00,2.228423999999999960e+00,0.000000000000000000e+00
2.169999999999999929e+00,2.228387999999999813e+00,0.000000000000000000e+00
2.174999999999999822e+00,2.228352000000000110e+00,0.000000000000000000e+00
2.180000000000000160e+00,2.228315999999999963e+00,0.000000000000000000e+00
2.185000000000000053e+00,2.228280999999999956e+00,0.000000000000000000e+00
